Date;Météo;Pluie(mm);T°C (12h-15h);Humidité;THI;Météo;Météo_1;Météo_2;Météo_3;Météo_4;Météo_1_Cat;Météo_2_Cat;Météo_3_Cat;Météo_4_Cat;Météo_Cat
2025-05-24;couvert/ensoleillé;0.0;16.0;0.54;60.09;couvert/ensoleillé;couvert;ensoleillé;;;COUVERT;BEAU;;;BEAU|COUVERT
2025-05-25;ensoleillé;0.0;21.0;0.42;66.04;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-05-26;couvert;0.0;17.0;0.6;61.59;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-05-27;couvert/éclaircies/beau;0.0;18.0;0.45;62.46;couvert/éclaircies/beau;couvert;éclaircies;beau;;COUVERT;ECLAIRCIES;BEAU;;BEAU|COUVERT|ECLAIRCIES
2025-05-28;beau;0.0;22.0;0.42;67.26;beau;beau;;;;BEAU;;;;BEAU
2025-05-29;beau;0.0;25.0;0.38;70.52;beau;beau;;;;BEAU;;;;BEAU
2025-05-30;beau;0.0;29.0;0.36;74.98;beau;beau;;;;BEAU;;;;BEAU
2025-05-31;beau;0.0;28.0;0.37;73.95;beau;beau;;;;BEAU;;;;BEAU
2025-06-01;couvert/orages;16.0;21.0;0.65;67.53;couvert/orages;couvert;orages;;;COUVERT;ORAGE;;;COUVERT|ORAGE
2025-06-02;pluie;12.0;17.0;0.79;62.07;pluie;pluie;;;;PLUIE;;;;PLUIE
2025-06-03;ensoleillé/couvert;0.0;22.0;0.49;67.79;ensoleillé/couvert;ensoleillé;couvert;;;BEAU;COUVERT;;;BEAU|COUVERT
2025-06-04;pluie/couvert/pluie;14.0;19.0;0.51;63.99;pluie/couvert/pluie;pluie;couvert;pluie;;PLUIE;COUVERT;PLUIE;;COUVERT|PLUIE|PLUIE
2025-06-05;couvert/éclaircies;0.0;18.0;0.62;63.06;couvert/éclaircies;couvert;éclaircies;;;COUVERT;ECLAIRCIES;;;COUVERT|ECLAIRCIES
2025-06-06;ensoleillé/couvert;0.0;22.0;0.51;67.93;ensoleillé/couvert;ensoleillé;couvert;;;BEAU;COUVERT;;;BEAU|COUVERT
2025-06-07;pluie/couvert/;2.0;17.0;0.65;61.71;pluie/couvert/;pluie;couvert;;;PLUIE;COUVERT;;;COUVERT|PLUIE
2025-06-08;couvert/éclaircies;0.0;19.0;0.54;64.13;couvert/éclaircies;couvert;éclaircies;;;COUVERT;ECLAIRCIES;;;COUVERT|ECLAIRCIES
2025-06-09;beau;0.0;23.0;0.44;68.66;beau;beau;;;;BEAU;;;;BEAU
2025-06-10;beau;0.0;28.0;0.33;73.41;beau;beau;;;;BEAU;;;;BEAU
2025-06-11;beau/orageux;0.0;30.0;0.46;77.68;beau/orageux;beau;orageux;;;BEAU;ORAGE;;;BEAU|ORAGE
2025-06-12;beau;0.0;28.0;0.53;76.09;beau;beau;;;;BEAU;;;;BEAU
2025-06-13;beau/orageux/pluie;0.5;28.0;0.52;75.96;beau/orageux/pluie;beau;orageux;pluie;;BEAU;ORAGE;PLUIE;;BEAU|ORAGE|PLUIE
2025-06-14;couvert/pluie;1.5;21.0;0.65;67.53;couvert/pluie;couvert;pluie;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-06-15;orages faibles;4.5;16.0;0.75;60.42;orages faibles;orages faibles;;;;ORAGE;;;;ORAGE
2025-06-16;éclaircies;0.0;23.0;0.46;68.83;éclaircies;éclaircies;;;;ECLAIRCIES;;;;ECLAIRCIES
2025-06-17;beau;0.0;27.0;0.3;71.9;beau;beau;;;;BEAU;;;;BEAU
2025-06-18;beau;0.0;27.0;0.38;72.89;beau;beau;;;;BEAU;;;;BEAU
2025-06-19;beau;0.0;30.0;0.38;76.45;beau;beau;;;;BEAU;;;;BEAU
2025-06-20;beau;0.0;30.0;0.3;75.22;beau;beau;;;;BEAU;;;;BEAU
2025-06-21;beau;0.0;32.0;0.34;78.13;beau;beau;;;;BEAU;;;;BEAU
2025-06-22;bruine/voilé/orageux;0.0;29.0;0.51;77.14;bruine/voilé/orageux;bruine;voilé;orageux;;PLUIE;COUVERT;ORAGE;;COUVERT|ORAGE|PLUIE
2025-06-23;couvert/éclaircies;0.0;25.0;0.55;72.3;couvert/éclaircies;couvert;éclaircies;;;COUVERT;ECLAIRCIES;;;COUVERT|ECLAIRCIES
2025-06-24;beau/orageux;0.0;30.0;0.48;77.99;beau/orageux;beau;orageux;;;BEAU;ORAGE;;;BEAU|ORAGE
2025-06-25;voilé;0.0;30.0;0.55;79.07;voilé;voilé;;;;COUVERT;;;;COUVERT
2025-06-26;couvert;0.0;24.0;0.5;70.47;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-06-27;beau;0.0;29.0;0.35;74.83;beau;beau;;;;BEAU;;;;BEAU
2025-06-28;beau;0.0;32.0;0.35;78.3;beau;beau;;;;BEAU;;;;BEAU
2025-06-29;beau;0.0;33.0;0.37;79.83;beau;beau;;;;BEAU;;;;BEAU
2025-06-30;beau;0.0;34.0;0.35;80.62;beau;beau;;;;BEAU;;;;BEAU
2025-07-01;beau;0.0;32.0;0.44;79.87;beau;beau;;;;BEAU;;;;BEAU
2025-07-02;nuageux;0.0;29.0;0.49;76.85;nuageux;nuageux;;;;COUVERT;;;;COUVERT
2025-07-03;bruine/couvert;0.0;27.0;0.57;75.26;bruine/couvert;bruine;couvert;;;PLUIE;COUVERT;;;COUVERT|PLUIE
2025-07-04;ensoleillé;0.0;30.0;0.42;77.07;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-07-05;orageux/beau;1.5;26.5;0.485;73.55;orageux/beau;orageux;beau;;;ORAGE;BEAU;;;BEAU|ORAGE
2025-07-06;nuageux/petite averse;0.5;23.0;0.55;69.59;nuageux/petite averse;nuageux;petite averse;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-07-07;pluie/éclaircies;9.0;20.0;0.53;65.41;pluie/éclaircies;pluie;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-07-08;éclaircies;0.0;22.0;0.4;67.11;éclaircies;éclaircies;;;;ECLAIRCIES;;;;ECLAIRCIES
2025-07-09;beau;0.0;25.5;0.335;70.62;beau;beau;;;;BEAU;;;;BEAU
2025-07-10;beau;0.0;29.0;0.27;73.68;beau;beau;;;;BEAU;;;;BEAU
2025-07-11;beau/couvert;0.0;31.0;0.29;76.16;beau/couvert;beau;couvert;;;BEAU;COUVERT;;;BEAU|COUVERT
2025-07-12;nuageux/orages;11.5;27.0;0.49;74.26;nuageux/orages;nuageux;orages;;;COUVERT;ORAGE;;;COUVERT|ORAGE
2025-07-13;éclaircies/pluie;0.5;27.0;0.46;73.89;éclaircies/pluie;éclaircies;pluie;;;ECLAIRCIES;PLUIE;;;ECLAIRCIES|PLUIE
2025-07-14;voilé;0.0;27.0;0.45;73.76;voilé;voilé;;;;COUVERT;;;;COUVERT
2025-07-15;pluie/couvert/;2.0;22.0;0.73;69.58;pluie/couvert/;pluie;couvert;;;PLUIE;COUVERT;;;COUVERT|PLUIE
2025-07-16;éclaircies/beau;0.0;26.0;0.41;72.05;éclaircies/beau;éclaircies;beau;;;ECLAIRCIES;BEAU;;;BEAU|ECLAIRCIES
2025-07-17;beau;0.0;30.0;0.33;75.68;beau;beau;;;;BEAU;;;;BEAU
2025-07-18;ensoleillé/beau;0.0;27.0;0.41;73.27;ensoleillé/beau;ensoleillé;beau;;;BEAU;BEAU;;;BEAU|BEAU
2025-07-19;orage/couvert;0.0;23.0;0.53;69.42;orage/couvert;orage;couvert;;;ORAGE;COUVERT;;;COUVERT|ORAGE
2025-07-20;ensoleillé/orage;11.0;27.0;0.41;73.27;ensoleillé/orage;ensoleillé;orage;;;BEAU;ORAGE;;;BEAU|ORAGE
2025-07-21;éclaircies/bruine;0.0;21.0;0.49;66.49;éclaircies/bruine;éclaircies;bruine;;;ECLAIRCIES;PLUIE;;;ECLAIRCIES|PLUIE
2025-07-22;éclaircies/beau;0.0;25.0;0.32;69.89;éclaircies/beau;éclaircies;beau;;;ECLAIRCIES;BEAU;;;BEAU|ECLAIRCIES
2025-07-23;couvert;0.5;20.0;0.52;65.36;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-07-24;averses;1.0;20.0;0.5;65.25;averses;averses;;;;PLUIE;;;;PLUIE
2025-07-25;couvert;0.0;21.0;0.52;66.68;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-07-26;nuageux/éclaircies;0.0;24.0;0.46;70.09;nuageux/éclaircies;nuageux;éclaircies;;;COUVERT;ECLAIRCIES;;;COUVERT|ECLAIRCIES
2025-07-27;couvert;0.0;21.0;0.52;66.68;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-07-28;pluie/nuageux;3.0;22.0;0.47;67.64;pluie/nuageux;pluie;nuageux;;;PLUIE;COUVERT;;;COUVERT|PLUIE
2025-07-29;ensoleillé;0.0;23.0;0.42;68.49;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-07-30;ensoleillé;0.0;24.0;0.46;70.09;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-07-31;couvert;0.5;23.0;0.49;69.08;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-08-01;couvert;0.0;23.0;0.45;68.74;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-08-02;couvert/éclaircies;0.0;23.5;0.4;68.92;couvert/éclaircies;couvert;éclaircies;;;COUVERT;ECLAIRCIES;;;COUVERT|ECLAIRCIES
2025-08-03;beau;0.0;24.0;0.35;69.05;beau;beau;;;;BEAU;;;;BEAU
2025-08-04;beau;0.0;30.0;0.21;73.83;beau;beau;;;;BEAU;;;;BEAU
2025-08-05;beau;0.0;28.0;0.33;73.41;beau;beau;;;;BEAU;;;;BEAU
2025-08-06;ensoleillé/couvert;0.0;27.0;0.46;73.89;ensoleillé/couvert;ensoleillé;couvert;;;BEAU;COUVERT;;;BEAU|COUVERT
2025-08-07;beau;0.0;30.0;0.37;76.3;beau;beau;;;;BEAU;;;;BEAU
2025-08-08;beau;0.0;31.0;0.36;77.31;beau;beau;;;;BEAU;;;;BEAU
2025-08-09;beau;0.0;32.0;0.33;77.96;beau;beau;;;;BEAU;;;;BEAU
2025-08-10;beau;0.0;33.0;0.33;79.09;beau;beau;;;;BEAU;;;;BEAU
2025-08-11;beau;0.0;35.0;0.23;79.33;beau;beau;;;;BEAU;;;;BEAU
2025-08-12;beau;0.0;36.0;0.28;81.44;beau;beau;;;;BEAU;;;;BEAU
2025-08-13;ensoleillé/voilé/orage;12.0;35.0;0.3;80.76;ensoleillé/voilé/orage;ensoleillé;voilé;orage;;BEAU;COUVERT;ORAGE;;BEAU|COUVERT|ORAGE
2025-08-14;beau;0.0;30.0;0.38;76.45;beau;beau;;;;BEAU;;;;BEAU
2025-08-15;beau;0.0;33.0;0.29;78.36;beau;beau;;;;BEAU;;;;BEAU
2025-08-16;beau(ciel blanc);0.0;33.0;0.3;78.54;beau(ciel blanc);beau(ciel blanc);;;;BEAU;;;;BEAU
2025-08-17;brouillard/voilé;0.0;31.0;0.44;78.62;brouillard/voilé;brouillard;voilé;;;COUVERT;COUVERT;;;COUVERT|COUVERT
2025-08-18;couvert/orage;2.0;24.0;0.64;71.79;couvert/orage;couvert;orage;;;COUVERT;ORAGE;;;COUVERT|ORAGE
2025-08-19;couvert/pluie;5.0;23.0;0.5;69.17;couvert/pluie;couvert;pluie;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-08-20;pluie/éclaircies;16.0;22.0;0.62;68.76;pluie/éclaircies;pluie;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-08-21;pluie/éclaircies;17.0;22.0;0.5800000000000001;68.46;pluie/éclaircies;pluie;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-08-22;couvert;0.0;22.0;0.54;68.16;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-08-23;beau;0.0;24.0;0.31;68.67;beau;beau;;;;BEAU;;;;BEAU
2025-08-24;beau;0.0;27.0;0.3;71.9;beau;beau;;;;BEAU;;;;BEAU
2025-08-25;voilé;0.0;29.0;0.41;75.7;voilé;voilé;;;;COUVERT;;;;COUVERT
2025-08-26;pluie/couvert/orages;19.0;23.0;0.61;70.1;pluie/couvert/orages;pluie;couvert;orages;;PLUIE;COUVERT;ORAGE;;COUVERT|ORAGE|PLUIE
2025-08-27;couvert/pluie;28.0;22.0;0.78;69.95;couvert/pluie;couvert;pluie;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-08-28;averses/éclaircies;4.0;17.0;0.74;61.94;averses/éclaircies;averses;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-08-29;éclaircies/pluie/éclaircies;10.0;18.0;0.79;63.66;éclaircies/pluie/éclaircies;éclaircies;pluie;éclaircies;;ECLAIRCIES;PLUIE;ECLAIRCIES;;ECLAIRCIES|ECLAIRCIES|PLUIE
2025-08-30;pluie/éclaircies;0.0;20.0;0.5;65.25;pluie/éclaircies;pluie;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-08-31;beau/voilé/orages;29.0;26.0;0.49;72.97;beau/voilé/orages;beau;voilé;orages;;BEAU;COUVERT;ORAGE;;BEAU|COUVERT|ORAGE
2025-09-01;pluie/éclaircies;5.0;17.0;0.7;61.84;pluie/éclaircies;pluie;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-09-02;ensoleillé;0.0;20.0;0.32;64.26;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-09-03;beau;0.0;25.0;0.3;69.68;beau;beau;;;;BEAU;;;;BEAU
2025-09-04;couvert;0.0;20.0;0.64;66.02;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-09-05;beau;0.0;23.0;0.525;69.38;beau;beau;;;;BEAU;;;;BEAU
2025-09-06;beau;0.0;26.0;0.41;72.05;beau;beau;;;;BEAU;;;;BEAU
2025-09-07;voilé/pluie;1.0;27.0;0.46;73.89;voilé/pluie;voilé;pluie;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-09-08;couvert/pluie;16.0;19.0;0.77;65.16;couvert/pluie;couvert;pluie;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-09-09;couvert;0.0;18.0;0.57;62.89;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-09-10;beau/couvert/pluie;3.0;18.0;0.38;62.22;beau/couvert/pluie;beau;couvert;pluie;;BEAU;COUVERT;PLUIE;;BEAU|COUVERT|PLUIE
2025-09-11;beau;0.0;19.0;0.49;63.9;beau;beau;;;;BEAU;;;;BEAU
2025-09-12;couvert;0.0;20.0;0.6;65.8;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-09-13;couvert/éclaircies;0.0;22.0;0.51;67.93;couvert/éclaircies;couvert;éclaircies;;;COUVERT;ECLAIRCIES;;;COUVERT|ECLAIRCIES
2025-09-14;ensoleillé;0.0;24.0;0.42;69.71;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-09-15;couvert;0.0;20.0;0.66;66.13;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-09-16;pluie/couvert/;7.0;18.0;0.63;63.1;pluie/couvert/;pluie;couvert;;;PLUIE;COUVERT;;;COUVERT|PLUIE
2025-09-17;ensoleillé;0.0;21.0;0.39;65.84;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-09-18;beau;0.0;24.0;0.28;68.39;beau;beau;;;;BEAU;;;;BEAU
2025-09-19;beau;0.0;26.0;0.45;72.51;beau;beau;;;;BEAU;;;;BEAU
2025-09-20;voilé/couvert;0.0;25.0;0.54;72.19;voilé/couvert;voilé;couvert;;;COUVERT;COUVERT;;;COUVERT|COUVERT
2025-09-21;orage/pluie;17.0;16.0;0.77;60.45;orage/pluie;orage;pluie;;;ORAGE;PLUIE;;;ORAGE|PLUIE
2025-09-22;éclaircies/couvert/pluie;10.0;15.0;0.44;58.69;éclaircies/couvert/pluie;éclaircies;couvert;pluie;;ECLAIRCIES;COUVERT;PLUIE;;COUVERT|ECLAIRCIES|PLUIE
2025-09-23;nuageux/pluie;3.0;13.0;0.58;56.0;nuageux/pluie;nuageux;pluie;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-09-24;couvert;0.0;12.0;0.63;54.5;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-09-25;couvert;0.0;15.0;0.51;58.73;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-09-26;couvert/éclaircies;0.0;15.0;0.41;58.68;couvert/éclaircies;couvert;éclaircies;;;COUVERT;ECLAIRCIES;;;COUVERT|ECLAIRCIES
2025-09-27;ensoleillé;0.0;15.0;0.6;58.78;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-09-28;couvert/petite averse/éclaircies;0.5;15.0;0.79;58.88;couvert/petite averse/éclaircies;couvert;petite averse;éclaircies;;COUVERT;PLUIE;ECLAIRCIES;;COUVERT|ECLAIRCIES|PLUIE
2025-09-29;beau;0.0;19.0;0.36;63.31;beau;beau;;;;BEAU;;;;BEAU
2025-09-30;ensoleillé;0.0;18.0;0.43;62.39;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-10-01;beau;0.0;20.0;0.31;64.2;beau;beau;;;;BEAU;;;;BEAU
2025-10-02;beau;0.0;19.0;0.25;62.82;beau;beau;;;;BEAU;;;;BEAU
2025-10-03;voilé;0.0;19.0;0.35;63.27;voilé;voilé;;;;COUVERT;;;;COUVERT
2025-10-04;éclaircies/pluie;10.0;21.0;0.47;66.36;éclaircies/pluie;éclaircies;pluie;;;ECLAIRCIES;PLUIE;;;ECLAIRCIES|PLUIE
2025-10-05;averses/éclaircies;1.0;14.0;0.6;57.38;averses/éclaircies;averses;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-10-06;beau;0.0;15.0;0.35;58.64;beau;beau;;;;BEAU;;;;BEAU
2025-10-07;ensoleillé;0.0;16.0;0.41;59.89;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-10-08;beau;0.0;16.5;0.525;60.73;beau;beau;;;;BEAU;;;;BEAU
2025-10-09;couvert/pluie;1.0;17.0;0.64;61.69;couvert/pluie;couvert;pluie;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-10-10;couvert;0.0;16.0;0.65;60.26;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-10-11;beau;0.0;17.0;0.41;61.11;beau;beau;;;;BEAU;;;;BEAU
2025-10-12;beau;0.0;19.0;0.34;63.22;beau;beau;;;;BEAU;;;;BEAU
2025-10-13;voilé/beau;0.0;18.0;0.36;62.15;voilé/beau;voilé;beau;;;COUVERT;BEAU;;;BEAU|COUVERT
2025-10-14;ensoleillé;0.0;19.0;0.42;63.58;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-10-15;ensoleillé;0.0;17.0;0.5;61.34;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-10-16;beau;0.0;19.0;0.33;63.18;beau;beau;;;;BEAU;;;;BEAU
2025-10-17;beau;0.0;18.0;0.33;62.04;beau;beau;;;;BEAU;;;;BEAU
2025-10-18;beau;0.0;20.0;0.33;64.32;beau;beau;;;;BEAU;;;;BEAU
2025-10-19;couvert;0.0;17.0;0.55;61.46;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-10-20;pluie/couvert/;1.0;18.5;0.455;63.11;pluie/couvert/;pluie;couvert;;;PLUIE;COUVERT;;;COUVERT|PLUIE
2025-10-21;couvert/éclaircies;0.0;20.0;0.36;64.48;couvert/éclaircies;couvert;éclaircies;;;COUVERT;ECLAIRCIES;;;COUVERT|ECLAIRCIES
2025-10-22;pluie/éclaircies;3.0;20.0;0.43;64.86;pluie/éclaircies;pluie;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-10-23;pluie/éclaircies;19.0;14.0;0.47;57.43;pluie/éclaircies;pluie;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-10-24;ensoleillé;0.0;16.0;0.37;59.83;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-10-25;pluie/nuageux/pluie;3.0;16.0;0.53;60.08;pluie/nuageux/pluie;pluie;nuageux;pluie;;PLUIE;COUVERT;PLUIE;;COUVERT|PLUIE|PLUIE
2025-10-26;averses;3.0;11.0;0.71;52.79;averses;averses;;;;PLUIE;;;;PLUIE
2025-10-27;ensoleillé;0.0;14.0;0.45;57.44;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-10-28;beau;0.0;17.0;0.37;61.01;beau;beau;;;;BEAU;;;;BEAU
2025-10-29;pluie/couvert;3.0;15.0;0.68;58.82;pluie/couvert;pluie;couvert;;;PLUIE;COUVERT;;;COUVERT|PLUIE
2025-10-30;couvert/éclaircies;0.0;16.0;0.45;59.95;couvert/éclaircies;couvert;éclaircies;;;COUVERT;ECLAIRCIES;;;COUVERT|ECLAIRCIES
2025-10-31;couvert;0.0;16.0;0.59;60.17;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-11-01;ensoleillé;0.0;17.0;0.43;61.16;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-11-02;pluie/couvert/éclaircies;0.0;13.0;0.68;55.86;pluie/couvert/éclaircies;pluie;couvert;éclaircies;;PLUIE;COUVERT;ECLAIRCIES;;COUVERT|ECLAIRCIES|PLUIE
2025-11-03;beau;0.0;16.0;0.37;59.83;beau;beau;;;;BEAU;;;;BEAU
2025-11-04;beau;0.0;17.0;0.41;61.11;beau;beau;;;;BEAU;;;;BEAU
2025-11-05;ensoleillé;0.0;18.0;0.4;62.29;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-11-06;pluie;34.0;16.0;0.435;59.93;pluie;pluie;;;;PLUIE;;;;PLUIE
2025-11-07;ensoleillé;0.0;14.0;0.47;57.43;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-11-08;pluie;42.0;10.0;0.8;50.88;pluie;pluie;;;;PLUIE;;;;PLUIE
2025-11-09;ensoleillé;0.0;14.0;0.37;57.48;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-11-10;ensoleillé;0.0;15.0;0.33;58.63;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-11-11;ensoleillé;0.0;16.0;0.39;59.86;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-11-12;ensoleillé;0.0;16.0;0.5;60.03;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-11-13;couvert;0.0;16.0;0.64;60.25;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-11-14;nuageux /pluie;2.0;22.0;0.31;66.44;nuageux /pluie;nuageux;pluie;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-11-15;éclaircies;0.0;19.0;0.34;63.22;éclaircies;éclaircies;;;;ECLAIRCIES;;;;ECLAIRCIES
2025-11-16;ensoleillé/voilé;0.0;15.0;0.41;58.68;ensoleillé/voilé;ensoleillé;voilé;;;BEAU;COUVERT;;;BEAU|COUVERT
2025-11-17;pluie/couvert/pluie;3.0;13.0;0.71;55.81;pluie/couvert/pluie;pluie;couvert;pluie;;PLUIE;COUVERT;PLUIE;;COUVERT|PLUIE|PLUIE
2025-11-18;ensoleillé;0.0;9.0;0.34;51.76;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-11-19;ensoleillé/pluie ;1.5;8.0;0.36;50.48;ensoleillé/pluie;ensoleillé;pluie;;;BEAU;PLUIE;;;BEAU|PLUIE
2025-11-20;couvert/éclaircies/pluie-neige;10.0;6.0;0.52;46.81;couvert/éclaircies/pluie-neige;couvert;éclaircies;pluie-neige;;COUVERT;ECLAIRCIES;PLUIE_MIXTE;;COUVERT|ECLAIRCIES|PLUIE_MIXTE
2025-11-21;éclaircies;0.0;3.0;0.65;41.37;éclaircies;éclaircies;;;;ECLAIRCIES;;;;ECLAIRCIES
2025-11-22;beau;0.0;7.0;0.7050000000000001;46.77;beau;beau;;;;BEAU;;;;BEAU
2025-11-23;pluie/éclaircies;6.0;11.0;0.76;52.62;pluie/éclaircies;pluie;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-11-24;couvert/pluie;11.0;11.0;0.75;52.65;couvert/pluie;couvert;pluie;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-11-25;pluie/éclaircies/orage avec grésil;14.0;7.0;0.72;46.66;pluie/éclaircies/orage/grésil;pluie;éclaircies;orage;grésil;PLUIE;ECLAIRCIES;ORAGE;PLUIE_MIXTE;ECLAIRCIES|ORAGE|PLUIE|PLUIE_MIXTE
2025-11-26;couvert/éclaircies;0.0;6.0;0.65;45.73;couvert/éclaircies;couvert;éclaircies;;;COUVERT;ECLAIRCIES;;;COUVERT|ECLAIRCIES
2025-11-27;beau;0.0;7.0;0.33;49.54;beau;beau;;;;BEAU;;;;BEAU
2025-11-28;ensoleillé;0.0;11.0;0.23;54.43;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-11-29;ensoleillé;0.0;10.0;0.385;52.71;ensoleillé;ensoleillé;;;;BEAU;;;;BEAU
2025-11-30;pluie/éclaircies;7.5;9.0;0.54;50.68;pluie/éclaircies;pluie;éclaircies;;;PLUIE;ECLAIRCIES;;;ECLAIRCIES|PLUIE
2025-12-01;beau;0.0;9.0;0.36;51.65;beau;beau;;;;BEAU;;;;BEAU
2025-12-02;ensoleillé/couvert/pluie;2.0;8.0;0.54;49.33;ensoleillé/couvert/pluie;ensoleillé;couvert;pluie;;BEAU;COUVERT;PLUIE;;BEAU|COUVERT|PLUIE
2025-12-03;couvert;0.0;8.0;0.57;49.14;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-12-04;pluie;7.0;7.0;0.8;46.07;pluie;pluie;;;;PLUIE;;;;PLUIE
2025-12-05;éclaircies;0.0;10.0;0.7250000000000001;51.21;éclaircies;éclaircies;;;;ECLAIRCIES;;;;ECLAIRCIES
2025-12-06;couvert;0.0;13.0;0.65;55.9;couvert;couvert;;;;COUVERT;;;;COUVERT
2025-12-07;éclaircies;0.0;15.0;0.4;58.67;éclaircies;éclaircies;;;;ECLAIRCIES;;;;ECLAIRCIES
2025-12-08;beau;0.0;14.0;0.37;57.48;beau;beau;;;;BEAU;;;;BEAU
2025-12-09;beau;0.0;15.0;0.43;58.69;beau;beau;;;;BEAU;;;;BEAU
2025-12-10;couvert/pluie;1.5;12.0;0.74;54.23;couvert/pluie;couvert;pluie;;;COUVERT;PLUIE;;;COUVERT|PLUIE
2025-12-11;éclaircies/couvert;0.0;13.0;0.65;55.9;éclaircies/couvert;éclaircies;couvert;;;ECLAIRCIES;COUVERT;;;COUVERT|ECLAIRCIES
2025-12-12;beau;0.0;14.0;0.34;57.49;beau;beau;;;;BEAU;;;;BEAU
2025-12-13;beau;0.0;13.0;0.31;56.39;beau;beau;;;;BEAU;;;;BEAU
2025-12-14;beau;0.0;12.0;0.42;55.0;beau;beau;;;;BEAU;;;;BEAU
2025-12-15;?;0.0;12.5;0.395;55.66;?;?;;;;;;;;
2025-12-16;voilé;0.0;13.0;0.37;56.3;voilé;voilé;;;;COUVERT;;;;COUVERT
2025-12-17;nuageux;0.0;13.0;0.5;56.12;nuageux;nuageux;;;;COUVERT;;;;COUVERT
2025-12-18;éclaircies;0.0;13.0;0.49;56.13;éclaircies;éclaircies;;;;ECLAIRCIES;;;;ECLAIRCIES
2025-12-19;nuageux;0.0;11.0;0.65;52.99;nuageux;nuageux;;;;COUVERT;;;;COUVERT
