Date;Poule_brute;Ponte_brute
2024-08-29;Valérie;
2024-08-30;Pioupioute;
2024-08-30;Cunégonde;
2024-08-30;Nina et Tina;
2024-08-30;Tina;
2024-08-30;Albertine;
2024-08-30;Valérie;x
2024-08-30;Rémiel;
2024-08-30;Nina;
2024-08-30;Marans;0
2024-08-30;Joséphine;
2024-08-31;Tina;
2024-08-31;Nina et Tina;x
2024-08-31;Joséphine;
2024-08-31;Marans;2
2024-08-31;Valérie;
2024-08-31;Rémiel;
2024-08-31;Albertine;x
2024-08-31;Cunégonde;
2024-08-31;Pioupioute;
2024-08-31;Nina;
2024-09-01;Valérie;x
2024-09-01;Rémiel;
2024-09-01;Joséphine;
2024-09-01;Nina et Tina;
2024-09-01;Pioupioute;
2024-09-01;Nina;
2024-09-01;Marans;0
2024-09-01;Albertine;
2024-09-01;Cunégonde;
2024-09-01;Tina;
2024-09-02;Nina;
2024-09-02;Valérie;
2024-09-02;Joséphine;
2024-09-02;Rémiel;
2024-09-02;Pioupioute;
2024-09-02;Marans;1
2024-09-02;Cunégonde;
2024-09-02;Albertine;x
2024-09-02;Tina;
2024-09-02;Nina et Tina;
2024-09-03;Joséphine;
2024-09-03;Cunégonde;
2024-09-03;Pioupioute;
2024-09-03;Marans;0
2024-09-03;Nina;
2024-09-03;Valérie;x
2024-09-03;Tina;
2024-09-03;Rémiel;
2024-09-03;Nina et Tina;
2024-09-03;Albertine;
2024-09-04;Rémiel;
2024-09-04;Pioupioute;
2024-09-04;Tina;
2024-09-04;Joséphine;
2024-09-04;Nina et Tina;
2024-09-04;Marans;0
2024-09-04;Cunégonde;
2024-09-04;Albertine;
2024-09-04;Nina;
2024-09-04;Valérie;x
2024-09-05;Marans;0
2024-09-05;Joséphine;
2024-09-05;Nina;
2024-09-05;Cunégonde;
2024-09-05;Tina;
2024-09-05;Valérie;
2024-09-05;Nina et Tina;
2024-09-05;Albertine;
2024-09-05;Pioupioute;
2024-09-05;Rémiel;
2024-09-06;Pioupioute;
2024-09-06;Valérie;x
2024-09-06;Albertine;
2024-09-06;Joséphine;
2024-09-06;Cunégonde;
2024-09-06;Tina;
2024-09-06;Rémiel;
2024-09-06;Marans;0
2024-09-06;Nina;
2024-09-06;Nina et Tina;
2024-09-07;Valérie;
2024-09-07;Cunégonde;
2024-09-07;Tina;
2024-09-07;Nina et Tina;
2024-09-07;Nina;
2024-09-07;Albertine;
2024-09-07;Rémiel;
2024-09-07;Pioupioute;
2024-09-07;Joséphine;
2024-09-07;Marans;0
2024-09-08;Nina;
2024-09-08;Marans;0
2024-09-08;Joséphine;
2024-09-08;Cunégonde;
2024-09-08;Albertine;
2024-09-08;Nina et Tina;
2024-09-08;Pioupioute;
2024-09-08;Rémiel;
2024-09-08;Tina;
2024-09-08;Valérie;x
2024-09-09;Tina;
2024-09-09;Nina;
2024-09-09;Nina et Tina;
2024-09-09;Marans;0
2024-09-09;Valérie;
2024-09-09;Rémiel;
2024-09-09;Pioupioute;
2024-09-09;Albertine;
2024-09-09;Cunégonde;
2024-09-09;Joséphine;
2024-09-10;Joséphine;
2024-09-10;Nina;
2024-09-10;Pioupioute;
2024-09-10;Nina et Tina;
2024-09-10;Tina;
2024-09-10;Albertine;
2024-09-10;Rémiel;
2024-09-10;Marans;0
2024-09-10;Cunégonde;
2024-09-10;Valérie;x
2024-09-11;Rémiel;
2024-09-11;Marans;0
2024-09-11;Albertine;
2024-09-11;Nina et Tina;
2024-09-11;Cunégonde;
2024-09-11;Joséphine;
2024-09-11;Nina;
2024-09-11;Pioupioute;
2024-09-11;Tina;
2024-09-11;Valérie;
2024-09-12;Tina;
2024-09-12;Valérie;x
2024-09-12;Pioupioute;
2024-09-12;Nina;
2024-09-12;Nina et Tina;
2024-09-12;Rémiel;
2024-09-12;Marans;0
2024-09-12;Joséphine;
2024-09-12;Cunégonde;
2024-09-12;Albertine;
2024-09-13;Rémiel;
2024-09-13;Tina;
2024-09-13;Marans;0
2024-09-13;Cunégonde;
2024-09-13;Nina;
2024-09-13;Albertine;mue sévère
2024-09-13;Nina et Tina;
2024-09-13;Joséphine;
2024-09-13;Valérie;
2024-09-13;Pioupioute;
2024-09-14;Albertine;
2024-09-14;Tina;
2024-09-14;Nina et Tina;
2024-09-14;Nina;
2024-09-14;Valérie;x
2024-09-14;Cunégonde;
2024-09-14;Marans;0
2024-09-14;Joséphine;
2024-09-14;Pioupioute;
2024-09-14;Rémiel;
2024-09-15;Nina et Tina;
2024-09-15;Tina;
2024-09-15;Pioupioute;
2024-09-15;Nina;
2024-09-15;Albertine;
2024-09-15;Marans;0
2024-09-15;Valérie;
2024-09-15;Rémiel;
2024-09-15;Cunégonde;
2024-09-15;Joséphine;
2024-09-16;Valérie;x
2024-09-16;Pioupioute;
2024-09-16;Albertine;
2024-09-16;Joséphine;
2024-09-16;Nina;
2024-09-16;Marans;0
2024-09-16;Nina et Tina;
2024-09-16;Tina;
2024-09-16;Cunégonde;
2024-09-16;Rémiel;
2024-09-17;Nina;
2024-09-17;Joséphine;
2024-09-17;Rémiel;
2024-09-17;Valérie;
2024-09-17;Nina et Tina;
2024-09-17;Cunégonde;
2024-09-17;Pioupioute;
2024-09-17;Marans;0
2024-09-17;Albertine;
2024-09-17;Tina;
2024-09-18;Nina et Tina;
2024-09-18;Pioupioute;
2024-09-18;Joséphine;
2024-09-18;Marans;0
2024-09-18;Tina;
2024-09-18;Nina;
2024-09-18;Valérie;x
2024-09-18;Rémiel;
2024-09-18;Albertine;
2024-09-18;Cunégonde;
2024-09-19;Joséphine;
2024-09-19;Nina;
2024-09-19;Albertine;
2024-09-19;Tina;
2024-09-19;Pioupioute;
2024-09-19;Cunégonde;
2024-09-19;Marans;0
2024-09-19;Valérie;
2024-09-19;Rémiel;
2024-09-19;Nina et Tina;
2024-09-20;Cunégonde;
2024-09-20;Valérie;x
2024-09-20;Rémiel;
2024-09-20;Nina et Tina;
2024-09-20;Albertine;
2024-09-20;Pioupioute;
2024-09-20;Marans;0
2024-09-20;Tina;
2024-09-20;Joséphine;
2024-09-20;Nina;
2024-09-21;Valérie;
2024-09-21;Rémiel;
2024-09-21;Joséphine;
2024-09-21;Nina;
2024-09-21;Albertine;
2024-09-21;Marans;0
2024-09-21;Nina et Tina;
2024-09-21;Pioupioute;
2024-09-21;Tina;
2024-09-21;Cunégonde;
2024-09-22;Nina et Tina;
2024-09-22;Valérie;
2024-09-22;Albertine;
2024-09-22;Pioupioute;
2024-09-22;Tina;
2024-09-22;Marans;0
2024-09-22;Joséphine;
2024-09-22;Rémiel;
2024-09-22;Cunégonde;
2024-09-22;Nina;
2024-09-23;Nina et Tina;
2024-09-23;Marans;0
2024-09-23;Rémiel;
2024-09-23;Cunégonde;
2024-09-23;Tina;
2024-09-23;Nina;
2024-09-23;Valérie;x
2024-09-23;Pioupioute;
2024-09-23;Joséphine;
2024-09-23;Albertine;
2024-09-24;Valérie;
2024-09-24;Marans;0
2024-09-24;Pioupioute;
2024-09-24;Rémiel;
2024-09-24;Joséphine;
2024-09-24;Nina et Tina;
2024-09-24;Cunégonde;
2024-09-24;Tina;
2024-09-24;Albertine;
2024-09-24;Nina;
2024-09-25;Valérie;
2024-09-25;Tina;
2024-09-25;Marans;0
2024-09-25;Pioupioute;
2024-09-25;Nina;
2024-09-25;Albertine;
2024-09-25;Nina et Tina;
2024-09-25;Rémiel;
2024-09-25;Joséphine;
2024-09-25;Cunégonde;
2024-09-26;Valérie;
2024-09-26;Cunégonde;
2024-09-26;Marans;0
2024-09-26;Nina;
2024-09-26;Joséphine;
2024-09-26;Albertine;
2024-09-26;Nina et Tina;
2024-09-26;Pioupioute;
2024-09-26;Tina;
2024-09-26;Rémiel;
2024-09-27;Albertine;
2024-09-27;Rémiel;
2024-09-27;Nina;
2024-09-27;Valérie;mue
2024-09-27;Cunégonde;
2024-09-27;Marans;0
2024-09-27;Nina et Tina;
2024-09-27;Pioupioute;
2024-09-27;Joséphine;
2024-09-27;Tina;
2024-09-28;Pioupioute;
2024-09-28;Nina et Tina;
2024-09-28;Tina;
2024-09-28;Albertine;
2024-09-28;Marans;0
2024-09-28;Rémiel;
2024-09-28;Valérie;
2024-09-28;Cunégonde;
2024-09-28;Nina;
2024-09-28;Joséphine;
2024-09-29;Marans;0
2024-09-29;Tina;
2024-09-29;Albertine;
2024-09-29;Joséphine;
2024-09-29;Valérie;
2024-09-29;Nina et Tina;
2024-09-29;Nina;
2024-09-29;Rémiel;
2024-09-29;Pioupioute;
2024-09-29;Cunégonde;
2024-09-30;Tina;
2024-09-30;Pioupioute;
2024-09-30;Albertine;
2024-09-30;Marans;0
2024-09-30;Nina et Tina;
2024-09-30;Joséphine;
2024-09-30;Valérie;
2024-09-30;Cunégonde;
2024-09-30;Nina;
2024-09-30;Rémiel;
2024-10-01;Tina;
2024-10-01;Valérie;
2024-10-01;Pioupioute;
2024-10-01;Nina;
2024-10-01;Albertine;
2024-10-01;Rémiel;
2024-10-01;Joséphine;
2024-10-01;Marans;0
2024-10-01;Cunégonde;
2024-10-01;Nina et Tina;
2024-10-02;Pioupioute;
2024-10-02;Marans;0
2024-10-02;Tina;
2024-10-02;Joséphine;
2024-10-02;Albertine;
2024-10-02;Cunégonde;
2024-10-02;Rémiel;
2024-10-02;Nina et Tina;
2024-10-02;Nina;
2024-10-02;Valérie;
2024-10-03;Nina;
2024-10-03;Joséphine;
2024-10-03;Marans;0
2024-10-03;Tina;
2024-10-03;Cunégonde;
2024-10-03;Pioupioute;
2024-10-03;Albertine;
2024-10-03;Rémiel;
2024-10-03;Valérie;
2024-10-03;Nina et Tina;
2024-10-04;Nina et Tina;
2024-10-04;Nina;
2024-10-04;Pioupioute;
2024-10-04;Albertine;
2024-10-04;Tina;
2024-10-04;Rémiel;
2024-10-04;Marans;0
2024-10-04;Joséphine;
2024-10-04;Cunégonde;
2024-10-04;Valérie;
2024-10-05;Joséphine;
2024-10-05;Albertine;
2024-10-05;Tina;
2024-10-05;Nina et Tina;
2024-10-05;Cunégonde;
2024-10-05;Nina;
2024-10-05;Pioupioute;
2024-10-05;Rémiel;
2024-10-05;Marans;0
2024-10-05;Valérie;
2024-10-06;Albertine;
2024-10-06;Nina;
2024-10-06;Nina et Tina;
2024-10-06;Pioupioute;
2024-10-06;Valérie;
2024-10-06;Rémiel;mue
2024-10-06;Marans;0
2024-10-06;Joséphine;
2024-10-06;Tina;
2024-10-06;Cunégonde;
2024-10-07;Tina;
2024-10-07;Joséphine;
2024-10-07;Nina;
2024-10-07;Pioupioute;
2024-10-07;Nina et Tina;
2024-10-07;Albertine;
2024-10-07;Cunégonde;
2024-10-07;Valérie;
2024-10-07;Marans;0
2024-10-07;Rémiel;
2024-10-08;Tina;
2024-10-08;Cunégonde;
2024-10-08;Nina;
2024-10-08;Albertine;
2024-10-08;Nina et Tina;
2024-10-08;Marans;0
2024-10-08;Joséphine;
2024-10-08;Valérie;
2024-10-08;Rémiel;
2024-10-08;Pioupioute;
2024-10-09;Joséphine;
2024-10-09;Tina;
2024-10-09;Rémiel;
2024-10-09;Marans;0
2024-10-09;Pioupioute;
2024-10-09;Nina et Tina;
2024-10-09;Valérie;
2024-10-09;Nina;
2024-10-09;Albertine;
2024-10-09;Cunégonde;mue
2024-10-10;Valérie;
2024-10-10;Rémiel;
2024-10-10;Joséphine;
2024-10-10;Nina;
2024-10-10;Cunégonde;
2024-10-10;Albertine;
2024-10-10;Pioupioute;
2024-10-10;Tina;
2024-10-10;Marans;0
2024-10-10;Nina et Tina;
2024-10-11;Tina;
2024-10-11;Valérie;
2024-10-11;Joséphine;
2024-10-11;Rémiel;
2024-10-11;Pioupioute;
2024-10-11;Nina et Tina;
2024-10-11;Cunégonde;
2024-10-11;Albertine;
2024-10-11;Marans;0
2024-10-11;Nina;
2024-10-12;Nina;
2024-10-12;Albertine;
2024-10-12;Valérie;
2024-10-12;Tina;
2024-10-12;Nina et Tina;
2024-10-12;Pioupioute;
2024-10-12;Marans;0
2024-10-12;Rémiel;
2024-10-12;Joséphine;
2024-10-12;Cunégonde;
2024-10-13;Cunégonde;
2024-10-13;Albertine;
2024-10-13;Pioupioute;
2024-10-13;Rémiel;
2024-10-13;Nina;
2024-10-13;Valérie;
2024-10-13;Nina et Tina;
2024-10-13;Joséphine;
2024-10-13;Tina;
2024-10-13;Marans;0
2024-10-14;Joséphine;
2024-10-14;Cunégonde;
2024-10-14;Valérie;
2024-10-14;Albertine;
2024-10-14;Pioupioute;
2024-10-14;Tina;
2024-10-14;Rémiel;
2024-10-14;Nina et Tina;
2024-10-14;Marans;0
2024-10-14;Nina;
2024-10-15;Tina;
2024-10-15;Marans;0
2024-10-15;Cunégonde;
2024-10-15;Valérie;
2024-10-15;Joséphine;
2024-10-15;Pioupioute;
2024-10-15;Rémiel;
2024-10-15;Nina et Tina;
2024-10-15;Nina;
2024-10-15;Albertine;
2024-10-16;Nina et Tina;
2024-10-16;Tina;
2024-10-16;Joséphine;
2024-10-16;Marans;0
2024-10-16;Albertine;
2024-10-16;Nina;
2024-10-16;Valérie;
2024-10-16;Rémiel;
2024-10-16;Cunégonde;
2024-10-16;Pioupioute;
2024-10-17;Joséphine;
2024-10-17;Tina;
2024-10-17;Pioupioute;
2024-10-17;Albertine;enrhumée
2024-10-17;Marans;0
2024-10-17;Cunégonde;
2024-10-17;Valérie;
2024-10-17;Nina;
2024-10-17;Nina et Tina;
2024-10-17;Rémiel;
2024-10-18;Marans;0
2024-10-18;Valérie;
2024-10-18;Nina;
2024-10-18;Albertine;
2024-10-18;Nina et Tina;
2024-10-18;Tina;
2024-10-18;Cunégonde;
2024-10-18;Pioupioute;
2024-10-18;Joséphine;
2024-10-18;Rémiel;
2024-10-19;Marans;0
2024-10-19;Nina;
2024-10-19;Valérie;
2024-10-19;Joséphine;
2024-10-19;Rémiel;
2024-10-19;Pioupioute;
2024-10-19;Nina et Tina;
2024-10-19;Cunégonde;
2024-10-19;Albertine;
2024-10-19;Tina;
2024-10-20;Valérie;
2024-10-20;Albertine;
2024-10-20;Joséphine;
2024-10-20;Tina;
2024-10-20;Pioupioute;
2024-10-20;Nina;
2024-10-20;Rémiel;
2024-10-20;Cunégonde;
2024-10-20;Nina et Tina;
2024-10-20;Marans;0
2024-10-21;Marans;0
2024-10-21;Rémiel;
2024-10-21;Nina;
2024-10-21;Cunégonde;
2024-10-21;Tina;
2024-10-21;Valérie;
2024-10-21;Nina et Tina;
2024-10-21;Albertine;
2024-10-21;Joséphine;
2024-10-21;Pioupioute;
2024-10-22;Nina;
2024-10-22;Pioupioute;
2024-10-22;Tina;
2024-10-22;Marans;0
2024-10-22;Valérie;
2024-10-22;Joséphine;
2024-10-22;Albertine;
2024-10-22;Cunégonde;
2024-10-22;Nina et Tina;
2024-10-22;Rémiel;
2024-10-23;Cunégonde;
2024-10-23;Albertine;
2024-10-23;Valérie;
2024-10-23;Tina;
2024-10-23;Pioupioute;
2024-10-23;Joséphine;
2024-10-23;Rémiel;
2024-10-23;Nina;
2024-10-23;Nina et Tina;
2024-10-23;Marans;0
2024-10-24;Valérie;
2024-10-24;Nina et Tina;
2024-10-24;Pioupioute;
2024-10-24;Rémiel;
2024-10-24;Albertine;
2024-10-24;Nina;
2024-10-24;Joséphine;
2024-10-24;Tina;
2024-10-24;Cunégonde;
2024-10-24;Marans;0
2024-10-25;Joséphine;
2024-10-25;Nina;
2024-10-25;Rémiel;
2024-10-25;Pioupioute;
2024-10-25;Cunégonde;
2024-10-25;Nina et Tina;
2024-10-25;Albertine;
2024-10-25;Valérie;
2024-10-25;Marans;0
2024-10-25;Tina;
2024-10-26;Tina;
2024-10-26;Nina et Tina;
2024-10-26;Marans;0
2024-10-26;Rémiel;
2024-10-26;Nina;
2024-10-26;Pioupioute;
2024-10-26;Valérie;
2024-10-26;Albertine;
2024-10-26;Cunégonde;
2024-10-26;Joséphine;
2024-10-27;Nina et Tina;
2024-10-27;Cunégonde;
2024-10-27;Tina;
2024-10-27;Albertine;
2024-10-27;Marans;0
2024-10-27;Rémiel;
2024-10-27;Nina;
2024-10-27;Valérie;
2024-10-27;Joséphine;
2024-10-27;Pioupioute;
2024-10-28;Albertine;
2024-10-28;Tina;
2024-10-28;Nina;
2024-10-28;Marans;0
2024-10-28;Cunégonde;
2024-10-28;Pioupioute;
2024-10-28;Joséphine;
2024-10-28;Valérie;
2024-10-28;Rémiel;
2024-10-28;Nina et Tina;
2024-10-29;Pioupioute;
2024-10-29;Albertine;
2024-10-29;Rémiel;
2024-10-29;Tina;
2024-10-29;Marans;0
2024-10-29;Valérie;
2024-10-29;Nina;
2024-10-29;Cunégonde;
2024-10-29;Joséphine;
2024-10-29;Nina et Tina;
2024-10-30;Joséphine;
2024-10-30;Marans;0
2024-10-30;Pioupioute;
2024-10-30;Rémiel;
2024-10-30;Albertine;
2024-10-30;Tina;
2024-10-30;Nina;
2024-10-30;Cunégonde;
2024-10-30;Valérie;
2024-10-30;Nina et Tina;
2024-10-31;Pioupioute;
2024-10-31;Rémiel;
2024-10-31;Marans;0
2024-10-31;Albertine;
2024-10-31;Joséphine;
2024-10-31;Nina et Tina;
2024-10-31;Valérie;
2024-10-31;Tina;
2024-10-31;Nina;
2024-10-31;Cunégonde;
2024-11-01;Nina;
2024-11-01;Rémiel;
2024-11-01;Nina et Tina;
2024-11-01;Valérie;
2024-11-01;Marans;0
2024-11-01;Pioupioute;
2024-11-01;Joséphine;
2024-11-01;Albertine;
2024-11-01;Cunégonde;
2024-11-01;Tina;
2024-11-02;Cunégonde;
2024-11-02;Joséphine;
2024-11-02;Rémiel;
2024-11-02;Albertine;
2024-11-02;Nina et Tina;
2024-11-02;Pioupioute;
2024-11-02;Nina;
2024-11-02;Valérie;
2024-11-02;Marans;0
2024-11-02;Tina;
2024-11-03;Pioupioute;
2024-11-03;Nina;
2024-11-03;Rémiel;
2024-11-03;Joséphine;
2024-11-03;Cunégonde;
2024-11-03;Tina;
2024-11-03;Albertine;
2024-11-03;Nina et Tina;
2024-11-03;Marans;0
2024-11-03;Valérie;
2024-11-04;Nina et Tina;
2024-11-04;Pioupioute;
2024-11-04;Rémiel;
2024-11-04;Tina;
2024-11-04;Albertine;
2024-11-04;Valérie;
2024-11-04;Cunégonde;
2024-11-04;Nina;
2024-11-04;Joséphine;
2024-11-04;Marans;0
2024-11-05;Valérie;
2024-11-05;Tina;
2024-11-05;Albertine;
2024-11-05;Pioupioute;
2024-11-05;Marans;0
2024-11-05;Cunégonde;
2024-11-05;Nina;
2024-11-05;Nina et Tina;
2024-11-05;Joséphine;
2024-11-05;Rémiel;
2024-11-06;Tina;
2024-11-06;Rémiel;
2024-11-06;Nina;
2024-11-06;Nina et Tina;
2024-11-06;Valérie;
2024-11-06;Cunégonde;
2024-11-06;Pioupioute;
2024-11-06;Albertine;
2024-11-06;Joséphine;
2024-11-06;Marans;0
2024-11-07;Nina;
2024-11-07;Joséphine;
2024-11-07;Valérie;
2024-11-07;Albertine;
2024-11-07;Marans;0
2024-11-07;Cunégonde;
2024-11-07;Rémiel;
2024-11-07;Pioupioute;
2024-11-07;Tina;
2024-11-07;Nina et Tina;
2024-11-08;Tina;
2024-11-08;Nina;
2024-11-08;Valérie;
2024-11-08;Rémiel;
2024-11-08;Joséphine;
2024-11-08;Nina et Tina;
2024-11-08;Marans;0
2024-11-08;Albertine;
2024-11-08;Pioupioute;
2024-11-08;Cunégonde;
2024-11-09;Rémiel;
2024-11-09;Joséphine;
2024-11-09;Nina;
2024-11-09;Pioupioute;
2024-11-09;Albertine;
2024-11-09;Valérie;
2024-11-09;Tina;
2024-11-09;Marans;0
2024-11-09;Nina et Tina;
2024-11-09;Cunégonde;
2024-11-10;Valérie;
2024-11-10;Cunégonde;
2024-11-10;Albertine;
2024-11-10;Tina;
2024-11-10;Marans;0
2024-11-10;Joséphine;
2024-11-10;Nina et Tina;
2024-11-10;Rémiel;
2024-11-10;Nina;
2024-11-10;Pioupioute;
2024-11-11;Albertine;
2024-11-11;Tina;
2024-11-11;Pioupioute;
2024-11-11;Joséphine;
2024-11-11;Marans;0
2024-11-11;Nina;
2024-11-11;Valérie;
2024-11-11;Nina et Tina;
2024-11-11;Rémiel;
2024-11-11;Cunégonde;
2024-11-12;Pioupioute;
2024-11-12;Joséphine;
2024-11-12;Tina;
2024-11-12;Nina et Tina;
2024-11-12;Rémiel;
2024-11-12;Albertine;
2024-11-12;Valérie;
2024-11-12;Nina;
2024-11-12;Marans;0
2024-11-12;Cunégonde;
2024-11-13;Marans;0
2024-11-13;Valérie;
2024-11-13;Pioupioute;
2024-11-13;Tina;
2024-11-13;Joséphine;
2024-11-13;Nina et Tina;
2024-11-13;Albertine;
2024-11-13;Rémiel;
2024-11-13;Nina;
2024-11-13;Cunégonde;
2024-11-14;Tina;
2024-11-14;Joséphine;
2024-11-14;Marans;0
2024-11-14;Rémiel;
2024-11-14;Pioupioute;
2024-11-14;Nina et Tina;
2024-11-14;Valérie;
2024-11-14;Cunégonde;
2024-11-14;Albertine;
2024-11-14;Nina;
2024-11-15;Nina et Tina;
2024-11-15;Marans;0
2024-11-15;Cunégonde;
2024-11-15;Rémiel;
2024-11-15;Tina;
2024-11-15;Pioupioute;
2024-11-15;Joséphine;
2024-11-15;Valérie;
2024-11-15;Nina;
2024-11-15;Albertine;
2024-11-16;Tina;
2024-11-16;Joséphine;
2024-11-16;Cunégonde;
2024-11-16;Albertine;
2024-11-16;Nina et Tina;
2024-11-16;Nina;
2024-11-16;Rémiel;
2024-11-16;Pioupioute;
2024-11-16;Valérie;
2024-11-16;Marans;0
2024-11-17;Nina;
2024-11-17;Rémiel;
2024-11-17;Albertine;
2024-11-17;Valérie;
2024-11-17;Joséphine;
2024-11-17;Marans;0
2024-11-17;Cunégonde;
2024-11-17;Nina et Tina;
2024-11-17;Pioupioute;
2024-11-17;Tina;
2024-11-18;Pioupioute;
2024-11-18;Marans;0
2024-11-18;Valérie;
2024-11-18;Cunégonde;
2024-11-18;Joséphine;
2024-11-18;Albertine;
2024-11-18;Nina;
2024-11-18;Nina et Tina;
2024-11-18;Tina;
2024-11-18;Rémiel;
2024-11-19;Nina et Tina;
2024-11-19;Valérie;
2024-11-19;Rémiel;
2024-11-19;Marans;0
2024-11-19;Joséphine;
2024-11-19;Cunégonde;
2024-11-19;Albertine;
2024-11-19;Nina;
2024-11-19;Tina;
2024-11-19;Pioupioute;
2024-11-20;Marans;0
2024-11-20;Valérie;
2024-11-20;Cunégonde;
2024-11-20;Tina;
2024-11-20;Pioupioute;
2024-11-20;Joséphine;
2024-11-20;Nina;
2024-11-20;Nina et Tina;
2024-11-20;Rémiel;
2024-11-20;Albertine;
2024-11-21;Tina;
2024-11-21;Pioupioute;
2024-11-21;Joséphine;
2024-11-21;Valérie;
2024-11-21;Nina et Tina;
2024-11-21;Rémiel;
2024-11-21;Nina;
2024-11-21;Cunégonde;
2024-11-21;Marans;0
2024-11-21;Albertine;
2024-11-22;Rémiel;
2024-11-22;Nina;
2024-11-22;Marans;0
2024-11-22;Cunégonde;
2024-11-22;Albertine;
2024-11-22;Valérie;
2024-11-22;Tina;
2024-11-22;Joséphine;
2024-11-22;Nina et Tina;
2024-11-22;Pioupioute;
2024-11-23;Rémiel;
2024-11-23;Pioupioute;
2024-11-23;Tina;
2024-11-23;Nina et Tina;
2024-11-23;Marans;0
2024-11-23;Albertine;
2024-11-23;Nina;
2024-11-23;Valérie;
2024-11-23;Cunégonde;
2024-11-23;Joséphine;
2024-11-24;Nina;
2024-11-24;Rémiel;
2024-11-24;Tina;
2024-11-24;Valérie;
2024-11-24;Pioupioute;
2024-11-24;Nina et Tina;
2024-11-24;Joséphine;
2024-11-24;Marans;0
2024-11-24;Cunégonde;
2024-11-24;Albertine;
2024-11-25;Joséphine;
2024-11-25;Albertine;
2024-11-25;Pioupioute;
2024-11-25;Rémiel;
2024-11-25;Tina;
2024-11-25;Valérie;
2024-11-25;Nina;
2024-11-25;Nina et Tina;
2024-11-25;Marans;0
2024-11-25;Cunégonde;
2024-11-26;Tina;
2024-11-26;Valérie;
2024-11-26;Nina et Tina;
2024-11-26;Pioupioute;
2024-11-26;Marans;0
2024-11-26;Joséphine;
2024-11-26;Rémiel;
2024-11-26;Albertine;
2024-11-26;Cunégonde;
2024-11-26;Nina;
2024-11-27;Joséphine;
2024-11-27;Tina;
2024-11-27;Valérie;
2024-11-27;Albertine;
2024-11-27;Nina;
2024-11-27;Nina et Tina;
2024-11-27;Pioupioute;
2024-11-27;Marans;0
2024-11-27;Rémiel;
2024-11-27;Cunégonde;
2024-11-28;Joséphine;
2024-11-28;Cunégonde;x
2024-11-28;Albertine;
2024-11-28;Valérie;
2024-11-28;Pioupioute;
2024-11-28;Nina et Tina;
2024-11-28;Nina;
2024-11-28;Rémiel;
2024-11-28;Tina;
2024-11-28;Marans;0
2024-11-29;Rémiel;
2024-11-29;Nina et Tina;
2024-11-29;Cunégonde;
2024-11-29;Valérie;
2024-11-29;Nina;
2024-11-29;Pioupioute;
2024-11-29;Tina;
2024-11-29;Marans;0
2024-11-29;Albertine;
2024-11-29;Joséphine;
2024-11-30;Nina et Tina;
2024-11-30;Tina;
2024-11-30;Nina;
2024-11-30;Pioupioute;
2024-11-30;Albertine;
2024-11-30;Joséphine;
2024-11-30;Valérie;
2024-11-30;Marans;0
2024-11-30;Cunégonde;x
2024-11-30;Rémiel;
2024-12-01;Valérie;
2024-12-01;Nina;
2024-12-01;Marans;0
2024-12-01;Cunégonde;
2024-12-01;Nina et Tina;
2024-12-01;Tina;
2024-12-01;Joséphine;
2024-12-01;Rémiel;
2024-12-01;Albertine;
2024-12-01;Pioupioute;
2024-12-02;Nina;
2024-12-02;Pioupioute;
2024-12-02;Tina;
2024-12-02;Nina et Tina;
2024-12-02;Valérie;
2024-12-02;Joséphine;
2024-12-02;Marans;0
2024-12-02;Rémiel;
2024-12-02;Cunégonde;x
2024-12-02;Albertine;
2024-12-03;Marans;0
2024-12-03;Nina;
2024-12-03;Tina;
2024-12-03;Pioupioute;
2024-12-03;Valérie;
2024-12-03;Cunégonde;
2024-12-03;Albertine;
2024-12-03;Rémiel;
2024-12-03;Joséphine;
2024-12-03;Nina et Tina;
2024-12-04;Tina;
2024-12-04;Nina;
2024-12-04;Marans;0
2024-12-04;Rémiel;
2024-12-04;Cunégonde;x
2024-12-04;Nina et Tina;
2024-12-04;Pioupioute;
2024-12-04;Valérie;
2024-12-04;Albertine;
2024-12-04;Joséphine;
2024-12-05;Tina;
2024-12-05;Marans;0
2024-12-05;Pioupioute;
2024-12-05;Valérie;
2024-12-05;Albertine;
2024-12-05;Nina et Tina;
2024-12-05;Cunégonde;
2024-12-05;Rémiel;
2024-12-05;Joséphine;
2024-12-05;Nina;
2024-12-06;Tina;
2024-12-06;Valérie;
2024-12-06;Marans;0
2024-12-06;Cunégonde;x
2024-12-06;Nina;
2024-12-06;Rémiel;
2024-12-06;Pioupioute;
2024-12-06;Joséphine;
2024-12-06;Nina et Tina;
2024-12-06;Albertine;
2024-12-07;Marans;0
2024-12-07;Pioupioute;
2024-12-07;Joséphine;
2024-12-07;Valérie;
2024-12-07;Nina;
2024-12-07;Tina;
2024-12-07;Nina et Tina;
2024-12-07;Rémiel;
2024-12-07;Cunégonde;
2024-12-07;Albertine;
2024-12-08;Albertine;
2024-12-08;Marans;0
2024-12-08;Cunégonde;
2024-12-08;Rémiel;
2024-12-08;Nina;
2024-12-08;Tina;
2024-12-08;Joséphine;
2024-12-08;Nina et Tina;
2024-12-08;Pioupioute;
2024-12-08;Valérie;
2024-12-09;Nina;
2024-12-09;Rémiel;
2024-12-09;Cunégonde;x
2024-12-09;Tina;
2024-12-09;Nina et Tina;
2024-12-09;Marans;0
