Date;Poule_brute;Ponte_brute;Ponte;Effectif;Etat_oeuf;Doute;Remarques
2024-09-09;Nina;;0;1;RAS;False;
2024-09-09;NINA_TINA;;0;2;RAS;False;
2024-09-09;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-09;Albertine;;0;1;RAS;False;
2024-09-10;Nina;;0;1;RAS;False;
2024-09-10;NINA_TINA;;0;2;RAS;False;
2024-09-10;Tina;;0;1;RAS;False;
2024-09-10;Albertine;;0;1;RAS;False;
2024-09-10;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-11;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-11;Albertine;;0;1;RAS;False;
2024-09-11;NINA_TINA;;0;2;RAS;False;
2024-09-11;Nina;;0;1;RAS;False;
2024-09-11;Tina;;0;1;RAS;False;
2024-09-12;Tina;;0;1;RAS;False;
2024-09-12;Nina;;0;1;RAS;False;
2024-09-12;NINA_TINA;;0;2;RAS;False;
2024-09-12;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-12;Albertine;;0;1;RAS;False;
2024-09-13;Tina;;0;1;RAS;False;
2024-09-13;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-13;Nina;;0;1;RAS;False;
2024-09-13;Albertine;mue sévère;0;1;RAS;False;Mue
2024-09-13;NINA_TINA;;0;2;RAS;False;
2024-09-14;Albertine;;0;1;RAS;False;
2024-09-14;Tina;;0;1;RAS;False;
2024-09-14;NINA_TINA;;0;2;RAS;False;
2024-09-14;Nina;;0;1;RAS;False;
2024-09-14;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-15;NINA_TINA;;0;2;RAS;False;
2024-09-15;Tina;;0;1;RAS;False;
2024-09-15;Nina;;0;1;RAS;False;
2024-09-15;Albertine;;0;1;RAS;False;
2024-09-15;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-16;Albertine;;0;1;RAS;False;
2024-09-16;Nina;;0;1;RAS;False;
2024-09-16;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-16;NINA_TINA;;0;2;RAS;False;
2024-09-16;Tina;;0;1;RAS;False;
2024-09-17;Nina;;0;1;RAS;False;
2024-09-17;NINA_TINA;;0;2;RAS;False;
2024-09-17;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-17;Albertine;;0;1;RAS;False;
2024-09-17;Tina;;0;1;RAS;False;
2024-09-18;NINA_TINA;;0;2;RAS;False;
2024-09-18;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-18;Tina;;0;1;RAS;False;
2024-09-18;Nina;;0;1;RAS;False;
2024-09-18;Albertine;;0;1;RAS;False;
2024-09-19;Nina;;0;1;RAS;False;
2024-09-19;Albertine;;0;1;RAS;False;
2024-09-19;Tina;;0;1;RAS;False;
2024-09-19;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-19;NINA_TINA;;0;2;RAS;False;
2024-09-20;NINA_TINA;;0;2;RAS;False;
2024-09-20;Albertine;;0;1;RAS;False;
2024-09-20;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-20;Tina;;0;1;RAS;False;
2024-09-20;Nina;;0;1;RAS;False;
2024-09-21;Nina;;0;1;RAS;False;
2024-09-21;Albertine;;0;1;RAS;False;
2024-09-21;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-21;NINA_TINA;;0;2;RAS;False;
2024-09-21;Tina;;0;1;RAS;False;
2024-09-22;NINA_TINA;;0;2;RAS;False;
2024-09-22;Albertine;;0;1;RAS;False;
2024-09-22;Tina;;0;1;RAS;False;
2024-09-22;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-22;Nina;;0;1;RAS;False;
2024-09-23;NINA_TINA;;0;2;RAS;False;
2024-09-23;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-23;Tina;;0;1;RAS;False;
2024-09-23;Nina;;0;1;RAS;False;
2024-09-23;Albertine;;0;1;RAS;False;
2024-09-24;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-24;NINA_TINA;;0;2;RAS;False;
2024-09-24;Tina;;0;1;RAS;False;
2024-09-24;Albertine;;0;1;RAS;False;
2024-09-24;Nina;;0;1;RAS;False;
2024-09-25;Tina;;0;1;RAS;False;
2024-09-25;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-25;Nina;;0;1;RAS;False;
2024-09-25;Albertine;;0;1;RAS;False;
2024-09-25;NINA_TINA;;0;2;RAS;False;
2024-09-26;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-26;Nina;;0;1;RAS;False;
2024-09-26;Albertine;;0;1;RAS;False;
2024-09-26;NINA_TINA;;0;2;RAS;False;
2024-09-26;Tina;;0;1;RAS;False;
2024-09-27;Albertine;;0;1;RAS;False;
2024-09-27;Nina;;0;1;RAS;False;
2024-09-27;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-27;NINA_TINA;;0;2;RAS;False;
2024-09-27;Tina;;0;1;RAS;False;
2024-09-28;NINA_TINA;;0;2;RAS;False;
2024-09-28;Tina;;0;1;RAS;False;
2024-09-28;Albertine;;0;1;RAS;False;
2024-09-28;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-28;Nina;;0;1;RAS;False;
2024-09-29;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-29;Tina;;0;1;RAS;False;
2024-09-29;Albertine;;0;1;RAS;False;
2024-09-29;NINA_TINA;;0;2;RAS;False;
2024-09-29;Nina;;0;1;RAS;False;
2024-09-30;Tina;;0;1;RAS;False;
2024-09-30;Albertine;;0;1;RAS;False;
2024-09-30;MARANS_TOTAL;0;0;3;RAS;False;
2024-09-30;NINA_TINA;;0;2;RAS;False;
2024-09-30;Nina;;0;1;RAS;False;
2024-10-01;Tina;;0;1;RAS;False;
2024-10-01;Nina;;0;1;RAS;False;
2024-10-01;Albertine;;0;1;RAS;False;
2024-10-01;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-01;NINA_TINA;;0;2;RAS;False;
2024-10-02;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-02;Tina;;0;1;RAS;False;
2024-10-02;Albertine;;0;1;RAS;False;
2024-10-02;NINA_TINA;;0;2;RAS;False;
2024-10-02;Nina;;0;1;RAS;False;
2024-10-03;Nina;;0;1;RAS;False;
2024-10-03;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-03;Tina;;0;1;RAS;False;
2024-10-03;Albertine;;0;1;RAS;False;
2024-10-03;NINA_TINA;;0;2;RAS;False;
2024-10-04;NINA_TINA;;0;2;RAS;False;
2024-10-04;Nina;;0;1;RAS;False;
2024-10-04;Albertine;;0;1;RAS;False;
2024-10-04;Tina;;0;1;RAS;False;
2024-10-04;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-05;Albertine;;0;1;RAS;False;
2024-10-05;Tina;;0;1;RAS;False;
2024-10-05;NINA_TINA;;0;2;RAS;False;
2024-10-05;Nina;;0;1;RAS;False;
2024-10-05;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-06;Albertine;;0;1;RAS;False;
2024-10-06;Nina;;0;1;RAS;False;
2024-10-06;NINA_TINA;;0;2;RAS;False;
2024-10-06;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-06;Tina;;0;1;RAS;False;
2024-10-07;Tina;;0;1;RAS;False;
2024-10-07;Nina;;0;1;RAS;False;
2024-10-07;NINA_TINA;;0;2;RAS;False;
2024-10-07;Albertine;;0;1;RAS;False;
2024-10-07;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-08;Tina;;0;1;RAS;False;
2024-10-08;Nina;;0;1;RAS;False;
2024-10-08;Albertine;;0;1;RAS;False;
2024-10-08;NINA_TINA;;0;2;RAS;False;
2024-10-08;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-09;Tina;;0;1;RAS;False;
2024-10-09;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-09;NINA_TINA;;0;2;RAS;False;
2024-10-09;Nina;;0;1;RAS;False;
2024-10-09;Albertine;;0;1;RAS;False;
2024-10-10;Nina;;0;1;RAS;False;
2024-10-10;Albertine;;0;1;RAS;False;
2024-10-10;Tina;;0;1;RAS;False;
2024-10-10;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-10;NINA_TINA;;0;2;RAS;False;
2024-10-11;Tina;;0;1;RAS;False;
2024-10-11;NINA_TINA;;0;2;RAS;False;
2024-10-11;Albertine;;0;1;RAS;False;
2024-10-11;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-11;Nina;;0;1;RAS;False;
2024-10-12;Nina;;0;1;RAS;False;
2024-10-12;Albertine;;0;1;RAS;False;
2024-10-12;Tina;;0;1;RAS;False;
2024-10-12;NINA_TINA;;0;2;RAS;False;
2024-10-12;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-13;Albertine;;0;1;RAS;False;
2024-10-13;Nina;;0;1;RAS;False;
2024-10-13;NINA_TINA;;0;2;RAS;False;
2024-10-13;Tina;;0;1;RAS;False;
2024-10-13;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-14;Albertine;;0;1;RAS;False;
2024-10-14;Tina;;0;1;RAS;False;
2024-10-14;NINA_TINA;;0;2;RAS;False;
2024-10-14;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-14;Nina;;0;1;RAS;False;
2024-10-15;Tina;;0;1;RAS;False;
2024-10-15;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-15;NINA_TINA;;0;2;RAS;False;
2024-10-15;Nina;;0;1;RAS;False;
2024-10-15;Albertine;;0;1;RAS;False;
2024-10-16;NINA_TINA;;0;2;RAS;False;
2024-10-16;Tina;;0;1;RAS;False;
2024-10-16;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-16;Albertine;;0;1;RAS;False;
2024-10-16;Nina;;0;1;RAS;False;
2024-10-17;Tina;;0;1;RAS;False;
2024-10-17;Albertine;enrhumée;0;1;RAS;False;enrhumée
2024-10-17;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-17;Nina;;0;1;RAS;False;
2024-10-17;NINA_TINA;;0;2;RAS;False;
2024-10-18;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-18;Nina;;0;1;RAS;False;
2024-10-18;Albertine;;0;1;RAS;False;
2024-10-18;NINA_TINA;;0;2;RAS;False;
2024-10-18;Tina;;0;1;RAS;False;
2024-10-19;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-19;Nina;;0;1;RAS;False;
2024-10-19;NINA_TINA;;0;2;RAS;False;
2024-10-19;Albertine;;0;1;RAS;False;
2024-10-19;Tina;;0;1;RAS;False;
2024-10-20;Albertine;;0;1;RAS;False;
2024-10-20;Tina;;0;1;RAS;False;
2024-10-20;Nina;;0;1;RAS;False;
2024-10-20;NINA_TINA;;0;2;RAS;False;
2024-10-20;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-21;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-21;Nina;;0;1;RAS;False;
2024-10-21;Tina;;0;1;RAS;False;
2024-10-21;NINA_TINA;;0;2;RAS;False;
2024-10-21;Albertine;;0;1;RAS;False;
2024-10-22;Nina;;0;1;RAS;False;
2024-10-22;Tina;;0;1;RAS;False;
2024-10-22;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-22;Albertine;;0;1;RAS;False;
2024-10-22;NINA_TINA;;0;2;RAS;False;
2024-10-23;Albertine;;0;1;RAS;False;
2024-10-23;Tina;;0;1;RAS;False;
2024-10-23;Nina;;0;1;RAS;False;
2024-10-23;NINA_TINA;;0;2;RAS;False;
2024-10-23;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-24;NINA_TINA;;0;2;RAS;False;
2024-10-24;Albertine;;0;1;RAS;False;
2024-10-24;Nina;;0;1;RAS;False;
2024-10-24;Tina;;0;1;RAS;False;
2024-10-24;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-25;Nina;;0;1;RAS;False;
2024-10-25;NINA_TINA;;0;2;RAS;False;
2024-10-25;Albertine;;0;1;RAS;False;
2024-10-25;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-25;Tina;;0;1;RAS;False;
2024-10-26;Tina;;0;1;RAS;False;
2024-10-26;NINA_TINA;;0;2;RAS;False;
2024-10-26;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-26;Nina;;0;1;RAS;False;
2024-10-26;Albertine;;0;1;RAS;False;
2024-10-27;NINA_TINA;;0;2;RAS;False;
2024-10-27;Tina;;0;1;RAS;False;
2024-10-27;Albertine;;0;1;RAS;False;
2024-10-27;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-27;Nina;;0;1;RAS;False;
2024-10-28;Albertine;;0;1;RAS;False;
2024-10-28;Tina;;0;1;RAS;False;
2024-10-28;Nina;;0;1;RAS;False;
2024-10-28;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-28;NINA_TINA;;0;2;RAS;False;
2024-10-29;Albertine;;0;1;RAS;False;
2024-10-29;Tina;;0;1;RAS;False;
2024-10-29;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-29;Nina;;0;1;RAS;False;
2024-10-29;NINA_TINA;;0;2;RAS;False;
2024-10-30;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-30;Albertine;;0;1;RAS;False;
2024-10-30;Tina;;0;1;RAS;False;
2024-10-30;Nina;;0;1;RAS;False;
2024-10-30;NINA_TINA;;0;2;RAS;False;
2024-10-31;MARANS_TOTAL;0;0;3;RAS;False;
2024-10-31;Albertine;;0;1;RAS;False;
2024-10-31;NINA_TINA;;0;2;RAS;False;
2024-10-31;Tina;;0;1;RAS;False;
2024-10-31;Nina;;0;1;RAS;False;
2024-11-01;Nina;;0;1;RAS;False;
2024-11-01;NINA_TINA;;0;2;RAS;False;
2024-11-01;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-01;Albertine;;0;1;RAS;False;
2024-11-01;Tina;;0;1;RAS;False;
2024-11-02;Albertine;;0;1;RAS;False;
2024-11-02;NINA_TINA;;0;2;RAS;False;
2024-11-02;Nina;;0;1;RAS;False;
2024-11-02;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-02;Tina;;0;1;RAS;False;
2024-11-03;Nina;;0;1;RAS;False;
2024-11-03;Tina;;0;1;RAS;False;
2024-11-03;Albertine;;0;1;RAS;False;
2024-11-03;NINA_TINA;;0;2;RAS;False;
2024-11-03;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-04;NINA_TINA;;0;2;RAS;False;
2024-11-04;Tina;;0;1;RAS;False;
2024-11-04;Albertine;;0;1;RAS;False;
2024-11-04;Nina;;0;1;RAS;False;
2024-11-04;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-05;Tina;;0;1;RAS;False;
2024-11-05;Albertine;;0;1;RAS;False;
2024-11-05;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-05;Nina;;0;1;RAS;False;
2024-11-05;NINA_TINA;;0;2;RAS;False;
2024-11-06;Tina;;0;1;RAS;False;
2024-11-06;Nina;;0;1;RAS;False;
2024-11-06;NINA_TINA;;0;2;RAS;False;
2024-11-06;Albertine;;0;1;RAS;False;
2024-11-06;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-07;Nina;;0;1;RAS;False;
2024-11-07;Albertine;;0;1;RAS;False;
2024-11-07;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-07;Tina;;0;1;RAS;False;
2024-11-07;NINA_TINA;;0;2;RAS;False;
2024-11-08;Tina;;0;1;RAS;False;
2024-11-08;Nina;;0;1;RAS;False;
2024-11-08;NINA_TINA;;0;2;RAS;False;
2024-11-08;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-08;Albertine;;0;1;RAS;False;
2024-11-09;Nina;;0;1;RAS;False;
2024-11-09;Albertine;;0;1;RAS;False;
2024-11-09;Tina;;0;1;RAS;False;
2024-11-09;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-09;NINA_TINA;;0;2;RAS;False;
2024-11-10;Albertine;;0;1;RAS;False;
2024-11-10;Tina;;0;1;RAS;False;
2024-11-10;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-10;NINA_TINA;;0;2;RAS;False;
2024-11-10;Nina;;0;1;RAS;False;
2024-11-11;Albertine;;0;1;RAS;False;
2024-11-11;Tina;;0;1;RAS;False;
2024-11-11;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-11;Nina;;0;1;RAS;False;
2024-11-11;NINA_TINA;;0;2;RAS;False;
2024-11-12;Tina;;0;1;RAS;False;
2024-11-12;NINA_TINA;;0;2;RAS;False;
2024-11-12;Albertine;;0;1;RAS;False;
2024-11-12;Nina;;0;1;RAS;False;
2024-11-12;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-13;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-13;Tina;;0;1;RAS;False;
2024-11-13;NINA_TINA;;0;2;RAS;False;
2024-11-13;Albertine;;0;1;RAS;False;
2024-11-13;Nina;;0;1;RAS;False;
2024-11-14;Tina;;0;1;RAS;False;
2024-11-14;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-14;NINA_TINA;;0;2;RAS;False;
2024-11-14;Albertine;;0;1;RAS;False;
2024-11-14;Nina;;0;1;RAS;False;
2024-11-15;NINA_TINA;;0;2;RAS;False;
2024-11-15;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-15;Tina;;0;1;RAS;False;
2024-11-15;Nina;;0;1;RAS;False;
2024-11-15;Albertine;;0;1;RAS;False;
2024-11-16;Tina;;0;1;RAS;False;
2024-11-16;Albertine;;0;1;RAS;False;
2024-11-16;NINA_TINA;;0;2;RAS;False;
2024-11-16;Nina;;0;1;RAS;False;
2024-11-16;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-17;Nina;;0;1;RAS;False;
2024-11-17;Albertine;;0;1;RAS;False;
2024-11-17;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-17;NINA_TINA;;0;2;RAS;False;
2024-11-17;Tina;;0;1;RAS;False;
2024-11-18;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-18;Albertine;;0;1;RAS;False;
2024-11-18;Nina;;0;1;RAS;False;
2024-11-18;NINA_TINA;;0;2;RAS;False;
2024-11-18;Tina;;0;1;RAS;False;
2024-11-19;NINA_TINA;;0;2;RAS;False;
2024-11-19;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-19;Albertine;;0;1;RAS;False;
2024-11-19;Nina;;0;1;RAS;False;
2024-11-19;Tina;;0;1;RAS;False;
2024-11-20;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-20;Tina;;0;1;RAS;False;
2024-11-20;Nina;;0;1;RAS;False;
2024-11-20;NINA_TINA;;0;2;RAS;False;
2024-11-20;Albertine;;0;1;RAS;False;
2024-11-21;Tina;;0;1;RAS;False;
2024-11-21;NINA_TINA;;0;2;RAS;False;
2024-11-21;Nina;;0;1;RAS;False;
2024-11-21;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-21;Albertine;;0;1;RAS;False;
2024-11-22;Nina;;0;1;RAS;False;
2024-11-22;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-22;Albertine;;0;1;RAS;False;
2024-11-22;Tina;;0;1;RAS;False;
2024-11-22;NINA_TINA;;0;2;RAS;False;
2024-11-23;Tina;;0;1;RAS;False;
2024-11-23;NINA_TINA;;0;2;RAS;False;
2024-11-23;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-23;Albertine;;0;1;RAS;False;
2024-11-23;Nina;;0;1;RAS;False;
2024-11-24;Nina;;0;1;RAS;False;
2024-11-24;Tina;;0;1;RAS;False;
2024-11-24;NINA_TINA;;0;2;RAS;False;
2024-11-24;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-24;Albertine;;0;1;RAS;False;
2024-11-25;Albertine;;0;1;RAS;False;
2024-11-25;Tina;;0;1;RAS;False;
2024-11-25;Nina;;0;1;RAS;False;
2024-11-25;NINA_TINA;;0;2;RAS;False;
2024-11-25;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-26;Tina;;0;1;RAS;False;
2024-11-26;NINA_TINA;;0;2;RAS;False;
2024-11-26;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-26;Albertine;;0;1;RAS;False;
2024-11-26;Nina;;0;1;RAS;False;
2024-11-27;Tina;;0;1;RAS;False;
2024-11-27;Albertine;;0;1;RAS;False;
2024-11-27;Nina;;0;1;RAS;False;
2024-11-27;NINA_TINA;;0;2;RAS;False;
2024-11-27;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-28;Albertine;;0;1;RAS;False;
2024-11-28;NINA_TINA;;0;2;RAS;False;
2024-11-28;Nina;;0;1;RAS;False;
2024-11-28;Tina;;0;1;RAS;False;
2024-11-28;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-29;NINA_TINA;;0;2;RAS;False;
2024-11-29;Nina;;0;1;RAS;False;
2024-11-29;Tina;;0;1;RAS;False;
2024-11-29;MARANS_TOTAL;0;0;3;RAS;False;
2024-11-29;Albertine;;0;1;RAS;False;
2024-11-30;NINA_TINA;;0;2;RAS;False;
2024-11-30;Tina;;0;1;RAS;False;
2024-11-30;Nina;;0;1;RAS;False;
2024-11-30;Albertine;;0;1;RAS;False;
2024-11-30;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-01;Nina;;0;1;RAS;False;
2024-12-01;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-01;NINA_TINA;;0;2;RAS;False;
2024-12-01;Tina;;0;1;RAS;False;
2024-12-01;Albertine;;0;1;RAS;False;
2024-12-02;Nina;;0;1;RAS;False;
2024-12-02;Tina;;0;1;RAS;False;
2024-12-02;NINA_TINA;;0;2;RAS;False;
2024-12-02;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-02;Albertine;;0;1;RAS;False;
2024-12-03;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-03;Nina;;0;1;RAS;False;
2024-12-03;Tina;;0;1;RAS;False;
2024-12-03;Albertine;;0;1;RAS;False;
2024-12-03;NINA_TINA;;0;2;RAS;False;
2024-12-04;Tina;;0;1;RAS;False;
2024-12-04;Nina;;0;1;RAS;False;
2024-12-04;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-04;NINA_TINA;;0;2;RAS;False;
2024-12-04;Albertine;;0;1;RAS;False;
2024-12-05;Tina;;0;1;RAS;False;
2024-12-05;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-05;Albertine;;0;1;RAS;False;
2024-12-05;NINA_TINA;;0;2;RAS;False;
2024-12-05;Nina;;0;1;RAS;False;
2024-12-06;Tina;;0;1;RAS;False;
2024-12-06;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-06;Nina;;0;1;RAS;False;
2024-12-06;NINA_TINA;;0;2;RAS;False;
2024-12-06;Albertine;;0;1;RAS;False;
2024-12-07;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-07;Nina;;0;1;RAS;False;
2024-12-07;Tina;;0;1;RAS;False;
2024-12-07;NINA_TINA;;0;2;RAS;False;
2024-12-07;Albertine;;0;1;RAS;False;
2024-12-08;Albertine;;0;1;RAS;False;
2024-12-08;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-08;Nina;;0;1;RAS;False;
2024-12-08;Tina;;0;1;RAS;False;
2024-12-08;NINA_TINA;;0;2;RAS;False;
2024-12-09;Nina;;0;1;RAS;False;
2024-12-09;Tina;;0;1;RAS;False;
2024-12-09;NINA_TINA;;0;2;RAS;False;
2024-12-09;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-09;Albertine;;0;1;RAS;False;
2024-12-10;NINA_TINA;;0;2;RAS;False;
2024-12-10;Albertine;;0;1;RAS;False;
2024-12-10;Tina;;0;1;RAS;False;
2024-12-10;Nina;;0;1;RAS;False;
2024-12-10;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-11;NINA_TINA;;0;2;RAS;False;
2024-12-11;Albertine;;0;1;RAS;False;
2024-12-11;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-11;Nina;;0;1;RAS;False;
2024-12-11;Tina;;0;1;RAS;False;
2024-12-12;Nina;;0;1;RAS;False;
2024-12-12;Tina;;0;1;RAS;False;
2024-12-12;NINA_TINA;;0;2;RAS;False;
2024-12-12;Albertine;;0;1;RAS;False;
2024-12-12;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-13;NINA_TINA;;0;2;RAS;False;
2024-12-13;Tina;;0;1;RAS;False;
2024-12-13;Albertine;;0;1;RAS;False;
2024-12-13;Nina;;0;1;RAS;False;
2024-12-13;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-14;Nina;;0;1;RAS;False;
2024-12-14;Tina;;0;1;RAS;False;
2024-12-14;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-14;Albertine;;0;1;RAS;False;
2024-12-14;NINA_TINA;;0;2;RAS;False;
2024-12-15;Nina;;0;1;RAS;False;
2024-12-15;NINA_TINA;;0;2;RAS;False;
2024-12-15;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-15;Tina;;0;1;RAS;False;
2024-12-15;Albertine;;0;1;RAS;False;
2024-12-16;Nina;;0;1;RAS;False;
2024-12-16;Albertine;;0;1;RAS;False;
2024-12-16;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-16;Tina;;0;1;RAS;False;
2024-12-16;NINA_TINA;;0;2;RAS;False;
2024-12-17;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-17;Tina;;0;1;RAS;False;
2024-12-17;Albertine;;0;1;RAS;False;
2024-12-17;NINA_TINA;;0;2;RAS;False;
2024-12-17;Nina;;0;1;RAS;False;
2024-12-18;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-18;Nina;;0;1;RAS;False;
2024-12-18;NINA_TINA;;0;2;RAS;False;
2024-12-18;Albertine;;0;1;RAS;False;
2024-12-18;Tina;;0;1;RAS;False;
2024-12-19;Nina;;0;1;RAS;False;
2024-12-19;NINA_TINA;;0;2;RAS;False;
2024-12-19;Tina;;0;1;RAS;False;
2024-12-19;Albertine;;0;1;RAS;False;
2024-12-19;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-20;Tina;;0;1;RAS;False;
2024-12-20;Nina;;0;1;RAS;False;
2024-12-20;Albertine;;0;1;RAS;False;
2024-12-20;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-20;NINA_TINA;;0;2;RAS;False;
2024-12-21;Albertine;;0;1;RAS;False;
2024-12-21;Tina;;0;1;RAS;False;
2024-12-21;Nina;;0;1;RAS;False;
2024-12-21;NINA_TINA;;0;2;RAS;False;
2024-12-21;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-22;NINA_TINA;;0;2;RAS;False;
2024-12-22;Albertine;;0;1;RAS;False;
2024-12-22;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-22;Tina;;0;1;RAS;False;
2024-12-22;Nina;;0;1;RAS;False;
2024-12-23;Albertine;;0;1;RAS;False;
2024-12-23;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-23;Nina;;0;1;RAS;False;
2024-12-23;Tina;;0;1;RAS;False;
2024-12-23;NINA_TINA;;0;2;RAS;False;
2024-12-24;Nina;;0;1;RAS;False;
2024-12-24;Tina;;0;1;RAS;False;
2024-12-24;Albertine;;0;1;RAS;False;
2024-12-24;NINA_TINA;;0;2;RAS;False;
2024-12-24;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-25;Tina;;0;1;RAS;False;
2024-12-25;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-25;Albertine;;0;1;RAS;False;
2024-12-25;Nina;;0;1;RAS;False;
2024-12-25;NINA_TINA;;0;2;RAS;False;
2024-12-26;Albertine;;0;1;RAS;False;
2024-12-26;Tina;;0;1;RAS;False;
2024-12-26;Nina;;0;1;RAS;False;
2024-12-26;NINA_TINA;;0;2;RAS;False;
2024-12-26;MARANS_TOTAL;0;0;3;RAS;False;
