Date;Ponte_brute;niveau_observation;group_id;Ponte;Etat_oeuf;Doute;Effectif;Remarques;Poule_brute
2025-07-09;;individuel;;0;RAS;False;0;;Rémiel
2025-07-09;x;individuel;;1;RAS;False;1;;Valérie
2025-07-09;;individuel;;0;RAS;False;0;;Joséphine
2025-07-09;x(t);groupe;MARANS;1;RAS;False;3;Poule(s) : Tina;MARANS_TOTAL
2025-07-09;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-09;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-10;;individuel;;0;RAS;False;0;;Rémiel
2025-07-10;;individuel;;0;RAS;False;1;;Valérie
2025-07-10;;individuel;;0;RAS;False;0;;Joséphine
2025-07-10;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-10;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-10;x(t);groupe;MARANS;1;RAS;False;3;Poule(s) : Tina;MARANS_TOTAL
2025-07-11;;individuel;;0;RAS;False;0;;Rémiel
2025-07-11;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-11;x;individuel;;1;RAS;False;1;;Valérie
2025-07-11;;individuel;;0;RAS;False;0;;Joséphine
2025-07-11;x(t);groupe;MARANS;1;RAS;False;3;Poule(s) : Tina;MARANS_TOTAL
2025-07-11;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-12;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-12;;groupe;MARANS;0;RAS;False;3;;MARANS_TOTAL
2025-07-12;;individuel;;0;RAS;False;0;;Rémiel
2025-07-12;;individuel;;0;RAS;False;0;;Joséphine
2025-07-12;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-12;x;individuel;;1;RAS;False;1;;Valérie
2025-07-13;;individuel;;0;RAS;False;0;;Rémiel
2025-07-13;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-13;;individuel;;0;RAS;False;0;;Joséphine
2025-07-13;;individuel;;0;RAS;False;1;;Valérie
2025-07-13;x(t);groupe;MARANS;1;RAS;False;3;Poule(s) : Tina;MARANS_TOTAL
2025-07-13;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-14;xc;groupe;MARANS;1;cassé;False;3;;MARANS_TOTAL
2025-07-14;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-14;;individuel;;0;RAS;False;0;;Joséphine
2025-07-14;x;individuel;;1;RAS;False;1;;Valérie
2025-07-14;;individuel;;0;RAS;False;0;;Rémiel
2025-07-14;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-15;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-15;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-15;;individuel;;0;RAS;False;0;;Joséphine
2025-07-15;;individuel;;0;RAS;False;1;;Valérie
2025-07-15;;individuel;;0;RAS;False;0;;Rémiel
2025-07-15;;groupe;MARANS;0;RAS;False;3;;MARANS_TOTAL
2025-07-16;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-16;;individuel;;0;RAS;False;1;;Valérie
2025-07-16;;individuel;;0;RAS;False;0;;Rémiel
2025-07-16;x(t);groupe;MARANS;1;RAS;False;3;Poule(s) : Tina;MARANS_TOTAL
2025-07-16;;individuel;;0;RAS;False;0;;Joséphine
2025-07-16;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-17;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-17;x(a)x(t);groupe;MARANS;2;RAS;False;3;Poule(s) : Tina, Albertine (Notation: x(a)x(t));MARANS_TOTAL
2025-07-17;;individuel;;0;RAS;False;0;;Joséphine
2025-07-17;;individuel;;0;RAS;False;0;;Rémiel
2025-07-17;;individuel;;0;RAS;False;1;;Valérie
2025-07-17;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-18;;groupe;MARANS;0;RAS;False;3;;MARANS_TOTAL
2025-07-18;;individuel;;0;RAS;False;0;;Joséphine
2025-07-18;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-18;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-18;;individuel;;0;RAS;False;0;;Rémiel
2025-07-18;;individuel;;0;RAS;False;1;;Valérie
2025-07-19;x(t);groupe;MARANS;1;RAS;False;3;Poule(s) : Tina;MARANS_TOTAL
2025-07-19;;individuel;;0;RAS;False;0;;Joséphine
2025-07-19;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-19;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-19;;individuel;;0;RAS;False;0;;Rémiel
2025-07-19;;individuel;;0;RAS;False;1;;Valérie
2025-07-20;;individuel;;0;RAS;False;1;;Valérie
2025-07-20;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-20;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-20;;individuel;;0;RAS;False;0;;Joséphine
2025-07-20;;individuel;;0;RAS;False;0;;Rémiel
2025-07-20;x(t)x(a);groupe;MARANS;2;RAS;False;3;Poule(s) : Tina, Albertine (Notation: x(t)x(a));MARANS_TOTAL
2025-07-21;x(t);groupe;MARANS;1;RAS;False;3;Poule(s) : Tina;MARANS_TOTAL
2025-07-21;;individuel;;0;RAS;False;1;;Valérie
2025-07-21;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-21;;individuel;;0;RAS;False;0;;Joséphine
2025-07-21;;individuel;;0;RAS;False;0;;Rémiel
2025-07-21;naissance;individuel;;0;RAS;False;1;naissance;Cunégonde
2025-07-22;;individuel;;0;RAS;False;1;;Valérie
2025-07-22;;individuel;;0;RAS;False;0;;Joséphine
2025-07-22;;groupe;MARANS;0;RAS;False;3;;MARANS_TOTAL
2025-07-22;;individuel;;0;RAS;False;0;;Rémiel
2025-07-22;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-22;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-23;x(t);groupe;MARANS;1;RAS;False;3;Poule(s) : Tina;MARANS_TOTAL
2025-07-23;;individuel;;0;RAS;False;0;;Rémiel
2025-07-23;;individuel;;0;RAS;False;0;;Joséphine
2025-07-23;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-23;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-23;mue;individuel;;0;RAS;False;1;Mue;Valérie
2025-07-24;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-24;2poussins;individuel;;0;RAS;False;1;2poussins;Cunégonde
2025-07-24;;individuel;;0;RAS;False;0;;Rémiel
2025-07-24;;individuel;;0;RAS;False;0;;Joséphine
2025-07-24;;individuel;;0;RAS;False;1;;Valérie
2025-07-24;;groupe;MARANS;0;RAS;False;3;;MARANS_TOTAL
2025-07-25;;individuel;;0;RAS;False;1;;Valérie
2025-07-25;;individuel;;0;RAS;False;0;;Joséphine
2025-07-25;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-25;;individuel;;0;RAS;False;0;;Rémiel
2025-07-25;x(t);groupe;MARANS;1;RAS;False;3;Poule(s) : Tina;MARANS_TOTAL
2025-07-25;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-26;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-26;;individuel;;0;RAS;False;0;;Joséphine
2025-07-26;x(t)x;groupe;MARANS;2;RAS;False;3;Poule(s) : Tina;MARANS_TOTAL
2025-07-26;;individuel;;0;RAS;False;1;;Valérie
2025-07-26;;individuel;;0;RAS;False;0;;Rémiel
2025-07-26;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-27;;individuel;;0;RAS;False;1;;Valérie
2025-07-27;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-27;;individuel;;0;RAS;False;0;;Rémiel
2025-07-27;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-27;;individuel;;0;RAS;False;0;;Joséphine
2025-07-27;x(a)c;groupe;MARANS;1;cassé;False;3;Poule(s) : Albertine (Notation: x(a)c);MARANS_TOTAL
2025-07-28;;individuel;;0;RAS;False;1;;Valérie
2025-07-28;;individuel;;0;RAS;False;0;;Rémiel
2025-07-28;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-28;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-28;;individuel;;0;RAS;False;0;;Joséphine
2025-07-28;x;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2025-07-29;;individuel;;0;RAS;False;0;;Joséphine
2025-07-29;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-29;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-29;;individuel;;0;RAS;False;0;;Rémiel
2025-07-29;;individuel;;0;RAS;False;1;;Valérie
2025-07-29;;groupe;MARANS;0;RAS;False;3;;MARANS_TOTAL
2025-07-30;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-30;;individuel;;0;RAS;False;1;;Valérie
2025-07-30;x;groupe;MARANS;1;RAS;False;3;;MARANS_TOTAL
2025-07-30;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-30;;individuel;;0;RAS;False;0;;Joséphine
2025-07-30;;individuel;;0;RAS;False;0;;Rémiel
2025-07-31;;individuel;;0;RAS;False;1;;Pioupioute
2025-07-31;;individuel;;0;RAS;False;0;;Joséphine
2025-07-31;;groupe;MARANS;0;RAS;False;3;;MARANS_TOTAL
2025-07-31;;individuel;;0;RAS;False;1;;Valérie
2025-07-31;;individuel;;0;RAS;False;1;;Cunégonde
2025-07-31;;individuel;;0;RAS;False;0;;Rémiel
2025-08-01;;individuel;;0;RAS;False;1;;Valérie
2025-08-01;;individuel;;0;RAS;False;0;;Joséphine
2025-08-01;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-01;xx/n dcd;groupe;MARANS;2;cassé;False;2;Nina décédée (Notation: xx/n dcd);MARANS_TOTAL
2025-08-01;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-01;;individuel;;0;RAS;False;0;;Rémiel
2025-08-02;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-02;;individuel;;0;RAS;False;1;;Valérie
2025-08-02;;individuel;;0;RAS;False;0;;Joséphine
2025-08-02;;individuel;;0;RAS;False;0;;Rémiel
2025-08-02;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-02;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-03;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-03;;individuel;;0;RAS;False;1;;Valérie
2025-08-03;;individuel;;0;RAS;False;0;;Rémiel
2025-08-03;x;groupe;MARANS;1;RAS;False;2;;MARANS_TOTAL
2025-08-03;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-03;;individuel;;0;RAS;False;0;;Joséphine
2025-08-04;xx;groupe;MARANS;2;RAS;False;2;;MARANS_TOTAL
2025-08-04;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-04;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-04;;individuel;;0;RAS;False;0;;Rémiel
2025-08-04;;individuel;;0;RAS;False;0;;Joséphine
2025-08-04;;individuel;;0;RAS;False;1;;Valérie
2025-08-05;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-05;;individuel;;0;RAS;False;0;;Rémiel
2025-08-05;;individuel;;0;RAS;False;0;;Joséphine
2025-08-05;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-05;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-05;;individuel;;0;RAS;False;1;;Valérie
2025-08-06;;individuel;;0;RAS;False;1;;Valérie
2025-08-06;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-06;x;groupe;MARANS;1;RAS;False;2;;MARANS_TOTAL
2025-08-06;;individuel;;0;RAS;False;0;;Joséphine
2025-08-06;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-06;;individuel;;0;RAS;False;0;;Rémiel
2025-08-07;;individuel;;0;RAS;False;1;;Valérie
2025-08-07;x;groupe;MARANS;1;RAS;False;2;;MARANS_TOTAL
2025-08-07;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-07;;individuel;;0;RAS;False;0;;Rémiel
2025-08-07;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-07;;individuel;;0;RAS;False;0;;Joséphine
2025-08-08;;individuel;;0;RAS;False;1;;Valérie
2025-08-08;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-08;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-08;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-08;;individuel;;0;RAS;False;0;;Rémiel
2025-08-08;;individuel;;0;RAS;False;0;;Joséphine
2025-08-09;;individuel;;0;RAS;False;0;;Joséphine
2025-08-09;x(c);groupe;MARANS;1;cassé;False;2;;MARANS_TOTAL
2025-08-09;;individuel;;0;RAS;False;1;;Valérie
2025-08-09;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-09;;individuel;;0;RAS;False;0;;Rémiel
2025-08-09;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-10;;individuel;;0;RAS;False;0;;Rémiel
2025-08-10;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-10;;individuel;;0;RAS;False;1;;Valérie
2025-08-10;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-10;;individuel;;0;RAS;False;0;;Joséphine
2025-08-10;mue;individuel;;0;RAS;False;1;Mue;Cunégonde
2025-08-11;;individuel;;0;RAS;False;0;;Joséphine
2025-08-11;;individuel;;0;RAS;False;1;;Valérie
2025-08-11;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-11;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-11;;individuel;;0;RAS;False;0;;Rémiel
2025-08-11;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-12;;individuel;;0;RAS;False;0;;Joséphine
2025-08-12;;individuel;;0;RAS;False;1;;Valérie
2025-08-12;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-12;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-12;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-12;;individuel;;0;RAS;False;0;;Rémiel
2025-08-13;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-13;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-13;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-13;;individuel;;0;RAS;False;0;;Joséphine
2025-08-13;;individuel;;0;RAS;False;1;;Valérie
2025-08-13;;individuel;;0;RAS;False;0;;Rémiel
2025-08-14;;individuel;;0;RAS;False;0;;Rémiel
2025-08-14;;individuel;;0;RAS;False;0;;Joséphine
2025-08-14;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-14;;individuel;;0;RAS;False;1;;Valérie
2025-08-14;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-14;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-15;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-15;;individuel;;0;RAS;False;0;;Joséphine
2025-08-15;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-15;;individuel;;0;RAS;False;1;;Valérie
2025-08-15;;individuel;;0;RAS;False;0;;Rémiel
2025-08-15;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-16;;individuel;;0;RAS;False;0;;Rémiel
2025-08-16;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-16;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-16;;individuel;;0;RAS;False;1;;Valérie
2025-08-16;;individuel;;0;RAS;False;0;;Joséphine
2025-08-16;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-17;;individuel;;0;RAS;False;0;;Joséphine
2025-08-17;;individuel;;0;RAS;False;1;;Valérie
2025-08-17;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-17;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-17;;individuel;;0;RAS;False;0;;Rémiel
2025-08-17;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-18;;individuel;;0;RAS;False;1;;Valérie
2025-08-18;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-18;;individuel;;0;RAS;False;0;;Rémiel
2025-08-18;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-18;;individuel;;0;RAS;False;0;;Joséphine
2025-08-18;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-19;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-19;;individuel;;0;RAS;False;0;;Rémiel
2025-08-19;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-19;;individuel;;0;RAS;False;0;;Joséphine
2025-08-19;;individuel;;0;RAS;False;1;;Valérie
2025-08-19;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-20;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-20;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-20;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-20;;individuel;;0;RAS;False;0;;Joséphine
2025-08-20;;individuel;;0;RAS;False;1;;Valérie
2025-08-20;;individuel;;0;RAS;False;0;;Rémiel
2025-08-21;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-21;;individuel;;0;RAS;False;1;;Valérie
2025-08-21;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-21;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-21;;individuel;;0;RAS;False;0;;Joséphine
2025-08-21;;individuel;;0;RAS;False;0;;Rémiel
2025-08-22;;individuel;;0;RAS;False;0;;Joséphine
2025-08-22;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-22;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-22;;individuel;;0;RAS;False;1;;Valérie
2025-08-22;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-22;;individuel;;0;RAS;False;0;;Rémiel
2025-08-23;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-23;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-23;;individuel;;0;RAS;False;0;;Rémiel
2025-08-23;;individuel;;0;RAS;False;1;;Valérie
2025-08-23;;individuel;;0;RAS;False;0;;Joséphine
2025-08-23;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-24;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-24;;individuel;;0;RAS;False;0;;Rémiel
2025-08-24;;individuel;;0;RAS;False;1;;Valérie
2025-08-24;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-24;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-24;;individuel;;0;RAS;False;0;;Joséphine
2025-08-25;;individuel;;0;RAS;False;0;;Joséphine
2025-08-25;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-25;;individuel;;0;RAS;False;1;;Valérie
2025-08-25;;individuel;;0;RAS;False;0;;Rémiel
2025-08-25;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-25;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-26;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-26;;individuel;;0;RAS;False;1;;Valérie
2025-08-26;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-26;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-26;;individuel;;0;RAS;False;0;;Rémiel
2025-08-26;;individuel;;0;RAS;False;0;;Joséphine
2025-08-27;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-27;;individuel;;0;RAS;False;0;;Rémiel
2025-08-27;;individuel;;0;RAS;False;1;;Valérie
2025-08-27;;individuel;;0;RAS;False;0;;Joséphine
2025-08-27;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-27;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-28;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-28;;individuel;;0;RAS;False;1;;Valérie
2025-08-28;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-28;;individuel;;0;RAS;False;0;;Rémiel
2025-08-28;;individuel;;0;RAS;False;0;;Joséphine
2025-08-28;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-29;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-29;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-29;;individuel;;0;RAS;False;1;;Valérie
2025-08-29;;individuel;;0;RAS;False;0;;Rémiel
2025-08-29;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-29;;individuel;;0;RAS;False;0;;Joséphine
2025-08-30;;individuel;;0;RAS;False;0;;Rémiel
2025-08-30;;individuel;;0;RAS;False;1;;Valérie
2025-08-30;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-30;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-08-30;;individuel;;0;RAS;False;0;;Joséphine
2025-08-30;;individuel;;0;RAS;False;1;;Pioupioute
2025-08-31;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-08-31;;individuel;;0;RAS;False;0;;Rémiel
2025-08-31;;individuel;;0;RAS;False;1;;Valérie
2025-08-31;;individuel;;0;RAS;False;1;;Cunégonde
2025-08-31;;individuel;;0;RAS;False;0;;Joséphine
2025-08-31;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-01;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-01;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-09-01;;individuel;;0;RAS;False;1;;Valérie
2025-09-01;;individuel;;0;RAS;False;0;;Rémiel
2025-09-01;;individuel;;0;RAS;False;0;;Joséphine
2025-09-01;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-02;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-09-02;;individuel;;0;RAS;False;0;;Rémiel
2025-09-02;;individuel;;0;RAS;False;0;;Joséphine
2025-09-02;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-02;;individuel;;0;RAS;False;1;;Valérie
2025-09-02;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-03;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-03;;individuel;;0;RAS;False;0;;Joséphine
2025-09-03;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-03;;individuel;;0;RAS;False;1;;Valérie
2025-09-03;;individuel;;0;RAS;False;0;;Rémiel
2025-09-03;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-04;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-04;;individuel;;0;RAS;False;1;;Valérie
2025-09-04;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-04;;individuel;;0;RAS;False;0;;Joséphine
2025-09-04;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-09-04;;individuel;;0;RAS;False;0;;Rémiel
2025-09-05;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-05;;individuel;;0;RAS;False;1;;Valérie
2025-09-05;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-05;;individuel;;0;RAS;False;0;;Rémiel
2025-09-05;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-05;;individuel;;0;RAS;False;0;;Joséphine
2025-09-06;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-06;;individuel;;0;RAS;False;0;;Joséphine
2025-09-06;;individuel;;0;RAS;False;0;;Rémiel
2025-09-06;;individuel;;0;RAS;False;1;;Valérie
2025-09-06;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-06;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-07;x(t);groupe;MARANS;1;RAS;False;2;Poule(s) : Tina;MARANS_TOTAL
2025-09-07;;individuel;;0;RAS;False;0;;Rémiel
2025-09-07;;individuel;;0;RAS;False;1;;Valérie
2025-09-07;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-07;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-07;;individuel;;0;RAS;False;0;;Joséphine
2025-09-08;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-08;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-08;;individuel;;0;RAS;False;1;;Valérie
2025-09-08;;individuel;;0;RAS;False;0;;Joséphine
2025-09-08;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-08;;individuel;;0;RAS;False;0;;Rémiel
2025-09-09;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-09;;individuel;;0;RAS;False;0;;Rémiel
2025-09-09;;individuel;;0;RAS;False;1;;Valérie
2025-09-09;;individuel;;0;RAS;False;0;;Joséphine
2025-09-09;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-09;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-10;;individuel;;0;RAS;False;0;;Rémiel
2025-09-10;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-10;;individuel;;0;RAS;False;1;;Valérie
2025-09-10;;individuel;;0;RAS;False;0;;Joséphine
2025-09-10;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-10;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-11;;individuel;;0;RAS;False;1;;Valérie
2025-09-11;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-11;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-11;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-11;;individuel;;0;RAS;False;0;;Joséphine
2025-09-11;;individuel;;0;RAS;False;0;;Rémiel
2025-09-12;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-12;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-12;;individuel;;0;RAS;False;0;;Rémiel
2025-09-12;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-12;;individuel;;0;RAS;False;1;;Valérie
2025-09-12;;individuel;;0;RAS;False;0;;Joséphine
2025-09-13;;individuel;;0;RAS;False;1;;Valérie
2025-09-13;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-13;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-13;;individuel;;0;RAS;False;0;;Joséphine
2025-09-13;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-13;;individuel;;0;RAS;False;0;;Rémiel
2025-09-14;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-14;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-14;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-14;;individuel;;0;RAS;False;0;;Rémiel
2025-09-14;;individuel;;0;RAS;False;0;;Joséphine
2025-09-14;;individuel;;0;RAS;False;1;;Valérie
2025-09-15;;individuel;;0;RAS;False;0;;Rémiel
2025-09-15;;individuel;;0;RAS;False;1;;Valérie
2025-09-15;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-15;;individuel;;0;RAS;False;0;;Joséphine
2025-09-15;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-15;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-16;;individuel;;0;RAS;False;0;;Rémiel
2025-09-16;;individuel;;0;RAS;False;1;;Valérie
2025-09-16;;individuel;;0;RAS;False;0;;Joséphine
2025-09-16;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
2025-09-16;;individuel;;0;RAS;False;1;;Pioupioute
2025-09-16;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-17;;individuel;;0;RAS;False;1;;Valérie
2025-09-17;;individuel;;0;RAS;False;1;;Cunégonde
2025-09-17;;individuel;;0;RAS;False;0;;Joséphine
2025-09-17;;groupe;MARANS;0;RAS;False;2;;MARANS_TOTAL
